service_id,date,exception_type
7948,20200411,1
7948,20200412,1
7948,20200413,1
7948,20200414,1
7948,20200415,1
7948,20200416,1
7948,20200417,1
7948,20200418,1
7948,20200419,1
7948,20200420,1
7948,20200421,1
7948,20200422,1
7948,20200423,1
7948,20200424,1
7948,20200425,1
7948,20200426,1
7948,20200521,1
7948,20200501,1
7948,20200502,1
7948,20200503,1
7948,20200508,1
7948,20200509,1
7948,20200510,1
7948,20200522,1
7948,20200523,1
7948,20200524,1
8068,20200413,2
8068,20200601,2
8068,20200501,2
8068,20200508,2
8068,20200522,2
355,20200405,1
385,20200403,1
14042,20200520,1
14042,20200430,1
14042,20200507,1
14042,20200529,1
14042,20200605,1
14042,20200612,1
14042,20200619,1
14042,20200626,1
14042,20200521,2
14042,20200501,2
14042,20200508,2
5831,20200413,1
5831,20200601,1
14043,20200403,1
7944,20200511,1
7944,20200512,1
7944,20200513,1
7944,20200514,1
7944,20200515,1
7944,20200615,1
7944,20200616,1
7944,20200617,1
7944,20200618,1
7944,20200619,1
7944,20200622,1
7944,20200623,1
7944,20200624,1
7944,20200625,1
7944,20200626,1
7944,20200427,1
7944,20200428,1
7944,20200429,1
7944,20200430,1
7944,20200504,1
7944,20200505,1
7944,20200506,1
7944,20200507,1
7944,20200518,1
7944,20200519,1
7944,20200520,1
7944,20200601,2
7944,20200521,2
9136,20200521,1
9136,20200501,1
9136,20200508,1
9136,20200525,1
9136,20200526,1
9136,20200527,1
9136,20200528,1
9136,20200530,1
9136,20200602,1
9136,20200603,1
9136,20200604,1
9136,20200606,1
9136,20200608,1
9136,20200609,1
9136,20200610,1
9136,20200611,1
9136,20200613,1
9136,20200615,1
9136,20200616,1
9136,20200617,1
9136,20200618,1
9136,20200620,1
9136,20200622,1
9136,20200623,1
9136,20200624,1
9136,20200625,1
9136,20200627,1
9136,20200629,1
9136,20200630,1
9136,20200701,1
9136,20200413,2
9136,20200601,2
9136,20200520,2
9136,20200430,2
9136,20200507,2
9220,20200520,1
9220,20200430,1
9220,20200507,1
9220,20200413,1
9220,20200417,1
9220,20200419,1
9220,20200601,1
9220,20200605,1
9220,20200607,1
9220,20200403,1
9220,20200405,1
9220,20200410,1
9220,20200412,1
9220,20200424,1
9220,20200426,1
9220,20200515,1
9220,20200517,1
9220,20200529,1
9220,20200531,1
9220,20200612,1
9220,20200614,1
9220,20200619,1
9220,20200621,1
9220,20200626,1
9220,20200628,1
9220,20200521,2
9220,20200427,2
9220,20200501,2
9220,20200504,2
9220,20200508,2
9410,20200413,2
9410,20200601,2
8139,20200413,1
8139,20200601,1
14044,20200413,1
14044,20200601,1
14045,20200413,2
14045,20200601,2
9225,20200525,1
9225,20200526,1
9225,20200527,1
9225,20200528,1
9225,20200601,1
9225,20200602,1
9225,20200603,1
9225,20200604,1
9225,20200607,1
9225,20200608,1
9225,20200609,1
9225,20200610,1
9225,20200611,1
9225,20200614,1
9225,20200615,1
9225,20200616,1
9225,20200617,1
9225,20200618,1
9225,20200621,1
9225,20200622,1
9225,20200623,1
9225,20200624,1
9225,20200625,1
9225,20200628,1
9225,20200629,1
9225,20200630,1
9225,20200701,1
9225,20200412,2
9225,20200531,2
9225,20200520,2
9225,20200430,2
9225,20200507,2
2440,20200525,1
2440,20200526,1
2440,20200527,1
2440,20200528,1
2440,20200529,1
2440,20200602,1
2440,20200603,1
2440,20200604,1
2440,20200605,1
2440,20200608,1
2440,20200609,1
2440,20200610,1
2440,20200611,1
2440,20200612,1
2440,20200615,1
2440,20200616,1
2440,20200617,1
2440,20200618,1
2440,20200619,1
2440,20200622,1
2440,20200623,1
2440,20200624,1
2440,20200625,1
2440,20200626,1
2440,20200629,1
2440,20200630,1
2440,20200701,1
2440,20200521,2
2440,20200501,2
2440,20200508,2
2440,20200413,2
2440,20200601,2
14046,20200525,1
14046,20200526,1
14046,20200527,1
14046,20200528,1
14046,20200531,1
14046,20200601,1
14046,20200602,1
14046,20200603,1
14046,20200604,1
14046,20200607,1
14046,20200608,1
14046,20200609,1
14046,20200610,1
14046,20200611,1
14046,20200614,1
14046,20200615,1
14046,20200616,1
14046,20200617,1
14046,20200618,1
14046,20200621,1
14046,20200622,1
14046,20200623,1
14046,20200624,1
14046,20200625,1
14046,20200628,1
14046,20200629,1
14046,20200630,1
14046,20200701,1
14046,20200520,2
14046,20200430,2
14046,20200507,2
6719,20200520,1
6719,20200430,1
6719,20200507,1
6719,20200529,1
6719,20200605,1
6719,20200612,1
6719,20200619,1
6719,20200626,1
6719,20200521,2
6719,20200501,2
6719,20200508,2
4253,20200520,1
4253,20200430,1
4253,20200507,1
4253,20200529,1
4253,20200605,1
4253,20200612,1
4253,20200619,1
4253,20200626,1
4253,20200521,2
4253,20200501,2
4253,20200508,2
6910,20200521,1
6910,20200501,1
6910,20200508,1
6910,20200530,1
6910,20200606,1
6910,20200613,1
6910,20200620,1
6910,20200627,1
14047,20200520,1
14047,20200430,1
14047,20200507,1
14047,20200529,1
14047,20200605,1
14047,20200612,1
14047,20200619,1
14047,20200626,1
14047,20200521,2
14047,20200501,2
14047,20200508,2
14048,20200521,1
14048,20200501,1
14048,20200508,1
14048,20200525,1
14048,20200526,1
14048,20200527,1
14048,20200528,1
14048,20200530,1
14048,20200531,1
14048,20200601,1
14048,20200602,1
14048,20200603,1
14048,20200604,1
14048,20200606,1
14048,20200607,1
14048,20200608,1
14048,20200609,1
14048,20200610,1
14048,20200611,1
14048,20200613,1
14048,20200614,1
14048,20200615,1
14048,20200616,1
14048,20200617,1
14048,20200618,1
14048,20200620,1
14048,20200621,1
14048,20200622,1
14048,20200623,1
14048,20200624,1
14048,20200625,1
14048,20200627,1
14048,20200628,1
14048,20200629,1
14048,20200630,1
14048,20200701,1
14048,20200520,2
14048,20200430,2
14048,20200507,2
9168,20200420,1
9168,20200421,1
9168,20200422,1
9168,20200423,1
9168,20200424,1
9168,20200425,1
9168,20200511,1
9168,20200512,1
9168,20200513,1
9168,20200514,1
9168,20200515,1
9168,20200516,1
9168,20200525,1
9168,20200526,1
9168,20200527,1
9168,20200528,1
9168,20200529,1
9168,20200530,1
9168,20200608,1
9168,20200609,1
9168,20200610,1
9168,20200611,1
9168,20200612,1
9168,20200613,1
9168,20200427,1
9168,20200428,1
9168,20200429,1
9168,20200430,1
9168,20200502,1
9168,20200504,1
9168,20200505,1
9168,20200506,1
9168,20200507,1
9168,20200509,1
9168,20200518,1
9168,20200519,1
9168,20200520,1
9168,20200521,1
9168,20200523,1
9168,20200414,1
9168,20200415,1
9168,20200416,1
9168,20200417,1
9168,20200418,1
9168,20200602,1
9168,20200603,1
9168,20200604,1
9168,20200605,1
9168,20200606,1
9168,20200620,1
9168,20200627,1
9168,20200616,2
9168,20200617,2
9168,20200618,2
9168,20200619,2
9168,20200623,2
9168,20200624,2
9168,20200625,2
9168,20200626,2
9390,20200520,1
9390,20200430,1
9390,20200507,1
9390,20200413,1
9390,20200417,1
9390,20200419,1
9390,20200601,1
9390,20200605,1
9390,20200607,1
9390,20200403,1
9390,20200405,1
9390,20200410,1
9390,20200412,1
9390,20200424,1
9390,20200426,1
9390,20200515,1
9390,20200517,1
9390,20200529,1
9390,20200531,1
9390,20200612,1
9390,20200614,1
9390,20200619,1
9390,20200621,1
9390,20200626,1
9390,20200628,1
9390,20200521,2
9390,20200427,2
9390,20200501,2
9390,20200504,2
9390,20200508,2
2035,20200522,1
5738,20200413,2
5738,20200601,2
5738,20200502,2
5738,20200509,2
5738,20200523,2
14050,20200405,1
14051,20200413,1
14051,20200601,1
7441,20200511,1
7441,20200512,1
7441,20200513,1
7441,20200514,1
7441,20200515,1
7441,20200427,1
7441,20200428,1
7441,20200429,1
7441,20200430,1
7441,20200504,1
7441,20200505,1
7441,20200506,1
7441,20200507,1
7441,20200518,1
7441,20200519,1
7441,20200520,1
7441,20200601,2
7441,20200521,2
14052,20200525,1
14052,20200526,1
14052,20200527,1
14052,20200528,1
14052,20200602,1
14052,20200603,1
14052,20200604,1
14052,20200608,1
14052,20200609,1
14052,20200610,1
14052,20200611,1
14052,20200615,1
14052,20200616,1
14052,20200617,1
14052,20200618,1
14052,20200622,1
14052,20200623,1
14052,20200624,1
14052,20200625,1
14052,20200629,1
14052,20200630,1
14052,20200701,1
14052,20200520,2
14052,20200430,2
14052,20200507,2
14052,20200413,2
14052,20200601,2
14053,20200520,1
14053,20200430,1
14053,20200507,1
14053,20200529,1
14053,20200605,1
14053,20200612,1
14053,20200619,1
14053,20200626,1
14053,20200521,2
14053,20200501,2
14053,20200508,2
14054,20200520,1
14054,20200413,1
14054,20200601,1
14054,20200430,1
14054,20200507,1
14055,20200520,1
14055,20200430,1
14055,20200507,1
14055,20200529,1
14055,20200605,1
14055,20200612,1
14055,20200619,1
14055,20200626,1
14055,20200521,2
14055,20200501,2
14055,20200508,2
14056,20200525,1
14056,20200526,1
14056,20200527,1
14056,20200528,1
14056,20200602,1
14056,20200603,1
14056,20200604,1
14056,20200608,1
14056,20200609,1
14056,20200610,1
14056,20200611,1
14056,20200615,1
14056,20200616,1
14056,20200617,1
14056,20200618,1
14056,20200622,1
14056,20200623,1
14056,20200624,1
14056,20200625,1
14056,20200629,1
14056,20200630,1
14056,20200701,1
14056,20200520,2
14056,20200430,2
14056,20200507,2
14056,20200413,2
14056,20200601,2
13926,20200520,1
13926,20200430,1
13926,20200507,1
13926,20200529,1
13926,20200605,1
13926,20200612,1
13926,20200619,1
13926,20200626,1
13926,20200521,2
13926,20200501,2
13926,20200508,2
1432,20200403,1
4363,20200525,1
4363,20200526,1
4363,20200527,1
4363,20200528,1
4363,20200529,1
4363,20200602,1
4363,20200603,1
4363,20200604,1
4363,20200605,1
4363,20200608,1
4363,20200609,1
4363,20200610,1
4363,20200611,1
4363,20200612,1
4363,20200615,1
4363,20200616,1
4363,20200617,1
4363,20200618,1
4363,20200619,1
4363,20200622,1
4363,20200623,1
4363,20200624,1
4363,20200625,1
4363,20200626,1
4363,20200629,1
4363,20200630,1
4363,20200701,1
4363,20200521,2
4363,20200501,2
4363,20200508,2
4363,20200413,2
4363,20200601,2
9838,20200520,1
9838,20200430,1
9838,20200507,1
9838,20200529,1
9838,20200605,1
9838,20200612,1
9838,20200521,2
9838,20200501,2
9838,20200508,2
13689,20200601,1
13689,20200424,1
13689,20200426,1
13689,20200413,1
13689,20200405,1
13689,20200403,1
13689,20200410,1
13689,20200417,1
13689,20200515,1
13689,20200529,1
13689,20200520,1
13689,20200430,1
13689,20200503,1
13689,20200507,1
13689,20200510,1
13689,20200524,1
13689,20200521,2
13688,20200517,1
13688,20200419,1
7244,20200521,1
7244,20200501,1
7244,20200508,1
7244,20200530,1
7244,20200606,1
7244,20200613,1
7244,20200620,1
7244,20200627,1
9131,20200413,1
9131,20200601,1
14057,20200501,2
14057,20200508,2
14057,20200522,2
14058,20200413,2
14059,20200601,2
14059,20200512,2
14059,20200508,2
14059,20200521,2
14059,20200522,2
14059,20200609,2
14060,20200413,2
14061,20200413,1
14061,20200418,1
14061,20200411,1
14061,20200404,1
14062,20200601,2
14062,20200508,2
14062,20200521,2
14062,20200522,2
14063,20200521,1
14063,20200522,1
14063,20200508,1
14063,20200601,1
14063,20200501,1
14063,20200503,2
14063,20200426,2
2036,20200521,1
8976,20200403,1
8976,20200404,1
8976,20200406,1
8976,20200407,1
8976,20200408,1
8976,20200409,1
8976,20200410,1
8976,20200411,1
8976,20200414,1
8976,20200415,1
8976,20200416,1
8976,20200417,1
8976,20200418,1
8976,20200422,2
8976,20200423,2
8976,20200424,2
8976,20200413,2
8976,20200601,2
14064,20200531,1
14064,20200503,1
14065,20200413,1
14065,20200601,1
14065,20200412,2
14065,20200531,2
14066,20200412,1
14067,20200510,1
14068,20200531,1
14069,20200520,1
14069,20200430,1
14069,20200507,1
14069,20200529,1
14069,20200605,1
14069,20200612,1
14069,20200619,1
14069,20200626,1
14069,20200521,2
14069,20200501,2
14069,20200508,2
12600,20200525,1
12600,20200526,1
12600,20200527,1
12600,20200528,1
12600,20200602,1
12600,20200603,1
12600,20200604,1
12600,20200608,1
12600,20200609,1
12600,20200610,1
12600,20200611,1
12600,20200615,1
12600,20200616,1
12600,20200617,1
12600,20200618,1
12600,20200622,1
12600,20200623,1
12600,20200624,1
12600,20200625,1
12600,20200629,1
12600,20200630,1
12600,20200701,1
12600,20200520,2
12600,20200430,2
12600,20200507,2
12600,20200413,2
12600,20200601,2
14070,20200406,1
14070,20200407,1
14070,20200408,1
14070,20200409,1
14070,20200410,1
14070,20200511,1
14070,20200512,1
14070,20200513,1
14070,20200514,1
14070,20200515,1
14070,20200518,1
14070,20200519,1
14070,20200520,1
14070,20200525,1
14070,20200526,1
14070,20200527,1
14070,20200528,1
14070,20200529,1
14070,20200414,1
14070,20200415,1
14070,20200416,1
14070,20200417,1
14070,20200602,1
14070,20200603,1
14070,20200604,1
14070,20200605,1
14070,20200521,2
14070,20200522,2
14071,20200403,1
14073,20200509,1
14073,20200510,1
14073,20200511,1
14073,20200513,1
14073,20200514,1
14073,20200515,1
14073,20200516,1
14073,20200517,1
14073,20200608,1
14073,20200610,1
14073,20200611,1
14073,20200612,1
14073,20200613,1
14073,20200614,1
14073,20200406,1
14073,20200407,1
14073,20200408,1
14073,20200409,1
14073,20200410,1
14073,20200411,1
14073,20200412,1
14073,20200413,1
14073,20200414,1
14073,20200415,1
14073,20200416,1
14073,20200417,1
14073,20200418,1
14073,20200419,1
14073,20200518,1
14073,20200519,1
14073,20200520,1
14073,20200521,1
14073,20200522,1
14073,20200523,1
14073,20200524,1
14073,20200525,1
14073,20200526,1
14073,20200527,1
14073,20200528,1
14073,20200529,1
14073,20200530,1
14073,20200531,1
14073,20200601,1
14073,20200602,1
14073,20200603,1
14073,20200604,1
14073,20200605,1
14073,20200606,1
14073,20200607,1
14073,20200615,1
14073,20200616,1
14073,20200617,1
14073,20200618,1
14073,20200619,1
14073,20200620,1
14073,20200621,1
14073,20200622,1
14073,20200623,1
14073,20200624,1
14073,20200625,1
14073,20200626,1
14073,20200627,1
14073,20200628,1
14073,20200629,1
14073,20200630,1
14073,20200701,1
14073,20200420,2
14073,20200422,2
14073,20200423,2
14073,20200424,2
14073,20200425,2
14073,20200426,2
14073,20200427,2
14073,20200429,2
14073,20200430,2
14073,20200501,2
14073,20200502,2
14073,20200503,2
14073,20200512,2
14073,20200609,2
11321,20200422,2
11321,20200423,2
11321,20200424,2
14074,20200522,1
14074,20200613,1
14074,20200614,1
14074,20200620,1
14074,20200621,1
14074,20200627,1
14074,20200628,1
14074,20200411,1
14074,20200412,1
14074,20200413,1
14074,20200418,1
14074,20200419,1
14074,20200601,1
14074,20200606,1
14074,20200607,1
6890,20200510,1
6890,20200403,1
6890,20200405,1
6890,20200406,1
6890,20200407,1
6890,20200408,1
6890,20200409,1
6890,20200410,1
6890,20200412,1
6890,20200413,1
6890,20200414,1
6890,20200415,1
6890,20200416,1
6890,20200417,1
6890,20200419,1
6890,20200521,2
6890,20200522,2
6890,20200420,2
6890,20200421,2
6890,20200422,2
6890,20200423,2
6890,20200424,2
6890,20200426,2
6890,20200427,2
6890,20200428,2
6890,20200429,2
6890,20200430,2
6890,20200501,2
6890,20200503,2
6425,20200614,1
6425,20200621,1
6425,20200628,1
6425,20200405,1
6425,20200413,1
6425,20200419,1
6425,20200601,1
6425,20200607,1
14076,20200406,1
14076,20200407,1
14076,20200408,1
14076,20200409,1
14076,20200410,1
14076,20200511,1
14076,20200512,1
14076,20200513,1
14076,20200514,1
14076,20200515,1
14076,20200518,1
14076,20200519,1
14076,20200520,1
14076,20200525,1
14076,20200526,1
14076,20200527,1
14076,20200528,1
14076,20200529,1
14076,20200414,1
14076,20200415,1
14076,20200416,1
14076,20200417,1
14076,20200602,1
14076,20200603,1
14076,20200604,1
14076,20200605,1
14076,20200521,2
14076,20200522,2
14077,20200403,1
14078,20200406,2
14079,20200510,1
14079,20200517,1
12102,20200521,1
12102,20200418,1
12102,20200425,1
12102,20200404,1
14080,20200413,2
580,20200404,1
580,20200405,1
586,20200413,1
6699,20200615,1
6699,20200616,1
6699,20200617,1
6699,20200618,1
6699,20200619,1
6699,20200622,1
6699,20200623,1
6699,20200624,1
6699,20200625,1
6699,20200626,1
6699,20200629,1
6699,20200630,1
6699,20200701,1
6699,20200427,1
6699,20200428,1
6699,20200429,1
6699,20200430,1
6699,20200504,1
6699,20200505,1
6699,20200506,1
6699,20200507,1
6699,20200601,2
6699,20200521,2
6700,20200403,1
4644,20200406,1
4644,20200420,1
4644,20200410,2
463,20200404,1
463,20200405,1
463,20200420,2
7280,20200521,1
7280,20200522,1
7280,20200601,1
7280,20200426,1
7280,20200503,1
7280,20200510,1
7280,20200607,2
3264,20200601,1
3264,20200426,1
3264,20200503,1
3264,20200510,1
3264,20200607,2
3260,20200521,1
3260,20200522,1
14081,20200420,2
4639,20200511,1
4639,20200512,1
4639,20200513,1
4639,20200514,1
4639,20200515,1
4639,20200427,1
4639,20200428,1
4639,20200429,1
4639,20200430,1
4639,20200504,1
4639,20200505,1
4639,20200506,1
4639,20200507,1
4639,20200518,1
4639,20200519,1
4639,20200520,1
4639,20200601,2
4639,20200521,2
8713,20200413,2
8713,20200420,2
8714,20200608,1
8714,20200609,1
8714,20200610,1
8714,20200611,1
8714,20200612,1
8714,20200615,1
8714,20200616,1
8714,20200617,1
8714,20200618,1
8714,20200619,1
8714,20200428,1
8714,20200429,1
8714,20200430,1
8714,20200505,1
8714,20200506,1
8714,20200507,1
8714,20200512,1
8714,20200513,1
8714,20200514,1
8714,20200515,1
8714,20200602,1
8714,20200603,1
8714,20200604,1
8714,20200605,1
8714,20200623,1
8714,20200624,1
8714,20200625,1
8714,20200626,1
8714,20200630,1
8714,20200701,1
8714,20200521,2
8714,20200522,2
8714,20200508,2
8714,20200501,2
8715,20200622,1
8715,20200629,1
4620,20200507,1
4620,20200520,1
4620,20200430,1
4620,20200508,2
4620,20200522,2
4620,20200501,2
11415,20200521,1
11415,20200522,1
11415,20200508,1
11415,20200501,1
11415,20200509,2
11415,20200502,2
14082,20200410,1
14084,20200521,1
14084,20200601,1
14084,20200508,1
14084,20200607,2
14084,20200509,2
14085,20200420,1
14085,20200421,1
14085,20200422,1
14085,20200423,1
14085,20200424,1
14085,20200608,1
14085,20200609,1
14085,20200610,1
14085,20200611,1
14085,20200612,1
4629,20200511,1
4629,20200512,1
4629,20200513,1
4629,20200514,1
4629,20200427,1
4629,20200428,1
4629,20200429,1
4629,20200504,1
4629,20200505,1
4629,20200506,1
4622,20200601,2
4622,20200520,2
4622,20200521,2
4627,20200521,1
4627,20200522,1
4627,20200601,1
4627,20200606,1
4627,20200426,1
4627,20200613,1
4627,20200501,1
4627,20200508,1
4627,20200605,2
4627,20200612,2
14087,20200403,1
14090,20200403,1
5997,20200525,1
5997,20200526,1
5997,20200527,1
5997,20200528,1
5997,20200529,1
5997,20200602,1
5997,20200603,1
5997,20200604,1
5997,20200605,1
5997,20200608,1
5997,20200609,1
5997,20200610,1
5997,20200611,1
5997,20200612,1
5997,20200615,1
5997,20200616,1
5997,20200617,1
5997,20200618,1
5997,20200619,1
5997,20200622,1
5997,20200623,1
5997,20200624,1
5997,20200625,1
5997,20200626,1
5997,20200629,1
5997,20200630,1
5997,20200701,1
5997,20200521,2
5997,20200501,2
5997,20200508,2
5997,20200413,2
5997,20200601,2
14093,20200522,1
14094,20200523,1
14095,20200523,2
480,20200521,1
480,20200601,1
334,20200430,1
4967,20200501,2
4967,20200508,2
4967,20200522,2
4964,20200501,1
4964,20200508,1
4964,20200522,1
644,20200413,1
3165,20200507,1
3165,20200520,1
4971,20200524,2
4971,20200531,2
4971,20200607,2
4971,20200614,2
4972,20200525,1
4972,20200526,1
4972,20200527,1
4972,20200528,1
4972,20200602,1
4972,20200603,1
4972,20200604,1
4972,20200608,1
4972,20200609,1
4972,20200610,1
4972,20200611,1
4972,20200615,1
4972,20200616,1
4972,20200617,1
4972,20200618,1
4972,20200622,1
4972,20200623,1
4972,20200624,1
4972,20200625,1
4972,20200629,1
4972,20200630,1
4972,20200701,1
4972,20200520,2
4972,20200430,2
4972,20200507,2
4972,20200413,2
4972,20200601,2
6247,20200413,1
6247,20200601,1
6247,20200501,1
6247,20200508,1
6251,20200521,2
6251,20200501,2
6251,20200508,2
6251,20200413,2
6251,20200601,2
10829,20200521,2
10824,20200621,1
10824,20200622,1
10824,20200623,1
10824,20200624,1
10824,20200625,1
10824,20200628,1
10824,20200629,1
10824,20200630,1
10824,20200701,1
10824,20200518,2
10824,20200519,2
10824,20200520,2
10824,20200521,2
10824,20200524,2
10824,20200525,2
10824,20200526,2
10824,20200527,2
10824,20200528,2
10824,20200531,2
10824,20200601,2
10824,20200602,2
10824,20200603,2
10824,20200604,2
10824,20200607,2
10824,20200608,2
10824,20200609,2
10824,20200610,2
10824,20200611,2
10824,20200614,2
5021,20200501,1
5021,20200508,1
5021,20200523,2
6254,20200523,2
6254,20200530,2
6254,20200606,2
6254,20200613,2
8219,20200516,1
8219,20200620,1
8219,20200627,1
8219,20200501,1
8219,20200502,1
8219,20200508,1
8219,20200509,1
