route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id
OCE39,14482,OCESN008680F1401414314,"8680",0,,
OCE39,9468,OCESN008682F2102114318,"8682",0,,
OCE39,491,OCESN008682F1601614319,"8682",0,,
OCE39,7736,OCESN008682F2702714317,"8682",0,,
OCE39,14483,OCESN008680F1501514316,"8680",0,,
OCE39,4722,OCESN008682F2202214322,"8682",0,,
OCE39,14484,OCESN008680F15015~TGA55353,"8680",0,,
OCE39,14485,OCESN008680F14014~TGD55349,"8680",0,,
OCE39,14486,OCESN008084F09009~TGF55182,"8084",0,,
OCE39,14487,OCESN008088F16016~TGF55197,"8088",0,,
OCE39,720,OCESN008088F1501513136,"8088",0,,
OCE39,14488,OCESN008088F11011~TGF55198,"8088",0,,
OCE39,14489,OCESN008084F1301313110,"8084",0,,
OCE39,14490,OCESN008084F11011~TGF55185,"8084",0,,
OCE39,14491,OCESN008084F0800813113,"8084",0,,
OCE39,14492,OCESN008088F1801813139,"8088",0,,
OCE39,622,OCESN008080F2402413093,"8080",0,,
OCE39,14493,OCESN008088F1601613135,"8088",0,,
OCE39,579,OCESN008092F1101113155,"8092",0,,
OCE39,11589,OCESN008080F2602613094,"8080",0,,
OCE39,4867,OCESN008092F0700713156,"8092",0,,
OCE39,4811,OCESN008092F1001013160,"8092",0,,
OCE39,14494,OCESN008084F12012~TGA55181,"8084",0,,
OCE39,14495,OCESN008084F13013~TGA55180,"8084",0,,
OCE39,14496,OCESN008084F0900913112,"8084",0,,
OCE39,14497,OCESN008084F14014~TGA55186,"8084",0,,
OCE39,14498,OCESN008084F1101113114,"8084",0,,
OCE39,1086,OCESN008080F2902913092,"8080",0,,
OCE39,14499,OCESN008088F11011-1259954324,"8088",0,,
OCE39,2175,OCESN008080F3003013099,"8080",0,,
OCE39,156,OCESN008080F3203213091,"8080",0,,
OCE39,14500,OCESN008088F1101113137,"8088",0,,
OCE39,14501,OCESN008088F16016~TGA55196,"8088",0,,
OCE39,14502,OCESN008088F18018-1260054325,"8088",0,,
OCE39,14503,OCESN008088F11011~TGD55199,"8088",0,,
OCE39,14504,OCESN008088F18018~TGD55200,"8088",0,,
OCE39,14505,OCESN008088F18018~TGA55201,"8088",0,,
OCE39,14506,OCESN008080F2102113097,"8080",0,,
OCE39,14507,OCESN008084F08008~TGA55183,"8084",0,,
OCE39,4672,OCESN008080F1501513098,"8080",0,,
OCE39,720,OCESN008172F0400413264,"8172",0,,
OCE39,14508,OCESN008172F07007~TGF55225,"8172",0,,
OCESN-87391003-87471003,2248,OCESN008007F0100112991,"8007",1,,
OCE40,14509,OCESN008827F24024-1284654397,"8827",1,,
OCE40,14510,OCESN008827F24024~TGF55443,"8827",1,,
OCE40,1074,OCESN008827F2502514632,"8827",1,,
OCE40,14511,OCESN008827F2402414621,"8827",1,,
OCE40,14512,OCESN008973F28028~TGF55552,"8973",1,,
OCE40,14513,OCESN008973F2802814786,"8973",1,,
OCE40,14514,OCESN008913F34034~TGF55518,"8913",1,,
OCE40,14515,OCESN008913F29029~TGF55512,"8913",1,,
OCE40,4608,OCESN008917F1101114731,"8917",1,,
OCE40,14516,OCESN008921F24024~TGF55523,"8921",1,,
OCE40,14517,OCESN008931F20020~TGF55539,"8931",1,,
OCE40,14518,OCESN008937F1001014772,"8937",1,,
OCE40,14519,OCESN008921F2402414738,"8921",1,,
OCE40,14520,OCESN008921F2302314737,"8921",1,,
OCE40,14521,OCESN008931F1501514762,"8931",1,,
OCE40,1927,OCESN008935F1201214768,"8935",1,,
OCE40,1451,OCESN008917F1001014734,"8917",1,,
OCE40,2246,OCESN008917F0900914733,"8917",1,,
OCE40,1074,OCESN008937F1201214773,"8937",1,,
OCE40,720,OCESN008937F0900914775,"8937",1,,
OCE40,14522,OCESN008931F2002014760,"8931",1,,
OCE40,14523,OCESN008913F2902914719,"8913",1,,
OCE40,2246,OCESN008921F2102114735,"8921",1,,
OCE40,14524,OCESN008913F3403414726,"8913",1,,
OCE40,720,OCESN008927F0600614753,"8927",1,,
OCE40,718,OCESN008927F0800814754,"8927",1,,
OCE40,14525,OCESN008921F24024~TGD55525,"8921",1,,
OCE40,14526,OCESN008931F15015~TGA55542,"8931",1,,
OCE40,14527,OCESN008935F10010~TGD55544,"8935",1,,
OCE40,14528,OCESN008921F24024~TGA55524,"8921",1,,
OCE40,14529,OCESN008913F24024-1287554402,"8913",1,,
OCE40,14530,OCESN008913F34034-1288554403,"8913",1,,
OCE40,14531,OCESN008921F23023~TGA55522,"8921",1,,
OCE40,14532,OCESN008921F23023~TGD55521,"8921",1,,
OCE40,14533,OCESN008895F07007~TGF55498,"8895",1,,
OCE40,14534,OCESN008893F0600614688,"8893",1,,
OCE40,14535,OCESN008895F06006~TGF55495,"8895",1,,
OCE40,14536,OCESN008897F09009~TGF55503,"8897",1,,
OCE40,14537,OCESN008897F07007~TGF55501,"8897",1,,
OCE40,14538,OCESN008893F04004~TGF55494,"8893",1,,
OCE40,14539,OCESN008895F0700714693,"8895",1,,
OCE40,14540,OCESN008897F0900914697,"8897",1,,
OCE40,14541,OCESN008893F0400414689,"8893",1,,
OCE40,14542,OCESN008895F07007~TGD55499,"8895",1,,
OCE40,14543,OCESN008895F06006~TGA55496,"8895",1,,
OCE40,14544,OCESN008893F06006~TGA55493,"8893",1,,
OCE40,14545,OCESN008897F07007~TGA55502,"8897",1,,
OCE40,14546,OCESN008973F32032~TGF55558,"8973",1,,
OCE40,14547,OCESN008973F30030~TGF55557,"8973",1,,
OCE40,14548,OCESN008985F14014~TGF55562,"8985",1,,
OCE40,14549,OCESN008985F20020~TGF55564,"8985",1,,
OCE40,14550,OCESN008973F33033~TGF55551,"8973",1,,
OCE40,14551,OCESN008973F3003014790,"8973",1,,
OCE40,14552,OCESN008973F3203214791,"8973",1,,
OCE40,14553,OCESN008973F24024~TGA55555,"8973",1,,
OCE40,14554,OCESN008985F2002014803,"8985",1,,
OCE40,14555,OCESN008973F3303314785,"8973",1,,
OCE40,14556,OCESN008985F1401414801,"8985",1,,
OCE40,14557,OCESN008121F2302313200,"8121",1,,
OCE40,720,OCESN008137F0900913220,"8137",1,,
OCE40,14558,OCESN008821F0900914598,"8821",1,,
OCE40,720,OCESN008815F0600614581,"8815",1,,
OCE40,1927,OCESN008815F0700714583,"8815",1,,
OCE40,720,OCESN008821F0800814597,"8821",1,,
OCE40,4608,OCESN008117F1101113196,"8117",1,,
OCE40,14559,OCESN008863F1301314643,"8863",1,,
OCE40,14560,OCESN008803F1001014561,"8803",1,,
OCE40,14561,OCESN008827F2602614633,"8827",1,,
OCE40,14562,OCESN008863F0800814644,"8863",1,,
OCE40,14563,OCESN008881F0100114674,"8881",1,,
OCE40,719,OCESN008801F1001014555,"8801",1,,
OCE40,14564,OCESN008879F0900914664,"8879",1,,
OCE40,14565,OCESN008827F2302314626,"8827",1,,
OCE40,3486,OCESN008105F1101113187,"8105",1,,
OCE40,1451,OCESN008117F1001013195,"8117",1,,
OCE40,2246,OCESN008117F0900913194,"8117",1,,
OCE40,3485,OCESN008105F1001013185,"8105",1,,
OCE40,13300,OCESN008827F2202214625,"8827",1,,
OCE40,14566,OCESN008827F16016~TGF55447,"8827",1,,
OCE40,14567,OCESN008827F21021~TGF55448,"8827",1,,
OCE40,14568,OCESN008817F08008~TGF55426,"8817",1,,
OCE40,14569,OCESN008879F10010~TGF55481,"8879",1,,
OCE40,14570,OCESN008887F10010~TGF55492,"8887",1,,
OCE40,14571,OCESN008881F05005~TGF55489,"8881",1,,
OCE40,14572,OCESN008871F15015~TGF55467,"8871",1,,
OCE40,14573,OCESN008863F12012~TGF55455,"8863",1,,
OCE40,14574,OCESN008871F13013~TGF55469,"8871",1,,
OCE40,14575,OCESN008801F08008~TGF55392,"8801",1,,
OCE40,14576,OCESN008137F10010~TGF55213,"8137",1,,
OCE40,14577,OCESN008827F21021-1284754398,"8827",1,,
OCE40,14578,OCESN008121F24024~TGF55208,"8121",1,,
OCE40,14579,OCESN008809F06006~TGF55411,"8809",1,,
OCE40,14580,OCESN008811F16016~TGF55417,"8811",1,,
OCE40,14581,OCESN008809F05005~TGF55412,"8809",1,,
OCE40,14582,OCESN008803F09009~TGF55396,"8803",1,,
OCE40,14583,OCESN008807F08008~TGF55408,"8807",1,,
OCE40,14584,OCESN008807F07007~TGF55407,"8807",1,,
OCE40,14585,OCESN008811F1701714580,"8811",1,,
OCE40,14586,OCESN008827F2102114630,"8827",1,,
OCE40,644,OCESN008827F1901914629,"8827",1,,
OCE40,14587,OCESN008803F10010~TGD55398,"8803",1,,
OCE40,14588,OCESN008803F10010~TGA55397,"8803",1,,
OCE40,14589,OCESN008811F1601614578,"8811",1,,
OCE40,14590,OCESN008811F1001014574,"8811",1,,
OCE40,14591,OCESN008121F2402413199,"8121",1,,
OCE40,14592,OCESN008811F1501514575,"8811",1,,
OCE40,6612,OCESN008811F1201214577,"8811",1,,
OCE40,14593,OCESN008121F23023~TGA55209,"8121",1,,
OCE40,1911,OCESN008811F1101114576,"8811",1,,
OCE40,14594,OCESN008817F0700714588,"8817",1,,
OCE40,14595,OCESN008817F07007~TGA55425,"8817",1,,
OCE40,2060,OCESN008827F1501514627,"8827",1,,
OCE40,733,OCESN008819F0900914594,"8819",1,,
OCE40,14596,OCESN008821F09009~TGA55432,"8821",1,,
OCE40,14597,OCESN008819F11011~TGA55431,"8819",1,,
OCE40,14598,OCESN008811F17017~TGD55419,"8811",1,,
OCE40,14599,OCESN008807F08008~TGA55409,"8807",1,,
OCE40,14600,OCESN008817F0800814589,"8817",1,,
OCE40,14601,OCESN008811F16016~TGA55416,"8811",1,,
OCE40,14602,OCESN008811F15015~TGA55415,"8811",1,,
OCE40,14603,OCESN008811F10010~TGD55414,"8811",1,,
OCE40,2246,OCESN008121F2202213201,"8121",1,,
OCE40,14604,OCESN008863F1201214642,"8863",1,,
OCE40,14605,OCESN008803F0900914560,"8803",1,,
OCE40,14606,OCESN008879F1001014666,"8879",1,,
OCE40,14607,OCESN008871F1501514653,"8871",1,,
OCE40,711,OCESN008863F0900914645,"8863",1,,
OCE40,14608,OCESN008801F0800814553,"8801",1,,
OCE40,711,OCESN008801F0900914552,"8801",1,,
OCE40,2997,OCESN008881F0200214672,"8881",1,,
OCE40,2536,OCESN008887F0900914679,"8887",1,,
OCE40,14609,OCESN008809F0600614572,"8809",1,,
OCE40,7382,OCESN008887F1101114680,"8887",1,,
OCE40,14610,OCESN008809F0500514573,"8809",1,,
OCE40,14611,OCESN008887F1001014681,"8887",1,,
OCE40,718,OCESN008127F0800813214,"8127",1,,
OCE40,14612,OCESN008881F0500514673,"8881",1,,
OCE40,14613,OCESN008807F0700714569,"8807",1,,
OCE40,14614,OCESN008863F08008~TGD55458,"8863",1,,
OCE40,14615,OCESN008863F08008~TGA55457,"8863",1,,
OCE40,8243,OCESN008825F1701714609,"8825",1,,
OCE40,1927,OCESN008823F1001014601,"8823",1,,
OCE40,14616,OCESN008827F26026~TGA55449,"8827",1,,
OCE40,14617,OCESN008863F13013~TGA55456,"8863",1,,
OCE40,720,OCESN008823F0700714603,"8823",1,,
OCE40,14618,OCESN008879F10010~TGA55480,"8879",1,,
OCE40,14619,OCESN008879F09009~TGD55478,"8879",1,,
OCE40,14620,OCESN008881F01001~TGA55490,"8881",1,,
OCE40,14621,OCESN008881F05005~TGA55488,"8881",1,,
OCE40,2246,OCESN008825F1501514614,"8825",1,,
OCE40,14622,OCESN008871F13013~TGA55470,"8871",1,,
OCE40,14623,OCESN008879F09009~TGA55477,"8879",1,,
OCE40,2536,OCESN008825F1201214612,"8825",1,,
OCE40,14624,OCESN008827F23023~TGA55446,"8827",1,,
OCE40,14625,OCESN008825F16016~TGA55440,"8825",1,,
OCE40,2280,OCESN008821F0700714600,"8821",1,,
OCE40,7397,OCESN008819F1301314596,"8819",1,,
OCE40,2280,OCESN008905F1301314708,"8905",1,,
OCE40,2536,OCESN008905F1201214707,"8905",1,,
OCE40,14626,OCESN008913F3303314723,"8913",1,,
OCE40,14627,OCESN008901F0600614701,"8901",1,,
OCE40,14628,OCESN008901F0700714702,"8901",1,,
OCE40,14629,OCESN008913F31031~TGF55517,"8913",1,,
OCE40,14630,OCESN008905F16016~TGF55508,"8905",1,,
OCE40,14631,OCESN008913F3103114725,"8913",1,,
OCE40,14632,OCESN008913F33033~TGA55516,"8913",1,,
OCE40,14633,OCESN008901F06006~TGD55504,"8901",1,,
OCE40,14634,OCESN008901F07007~TGD55505,"8901",1,,
OCE40,4483,OCESN008984F2802814799,"8984",0,,
OCE40,747,OCESN008984F2702714797,"8984",0,,
OCE40,2058,OCESN008934F0900914764,"8934",0,,
OCE40,14635,OCESN008912F1001014718,"8912",0,,
OCE40,14636,OCESN008912F12012~TGF55509,"8912",0,,
OCE40,2536,OCESN008916F0600614727,"8916",0,,
OCE40,14637,OCESN008922F3103114739,"8922",0,,
OCE40,14638,OCESN008922F32032~TGF55527,"8922",0,,
OCE40,14639,OCESN008926F10010~TGF55536,"8926",0,,
OCE40,14640,OCESN008916F08008~TGF55519,"8916",0,,
OCE40,14641,OCESN008922F22022~TGF55529,"8922",0,,
OCE40,14642,OCESN008926F06006~TGF55538,"8926",0,,
OCE40,644,OCESN008934F0800814765,"8934",0,,
OCE40,2060,OCESN008934F0600614766,"8934",0,,
OCE40,14643,OCESN008926F10010~TGA55535,"8926",0,,
OCE40,14644,OCESN008912F10010~TGA55511,"8912",0,,
OCE40,14645,OCESN008926F06006~TGA55537,"8926",0,,
OCE40,14646,OCESN008922F3203214742,"8922",0,,
OCE40,14647,OCESN008922F2202214744,"8922",0,,
OCE40,14648,OCESN008926F0600614751,"8926",0,,
OCE40,14649,OCESN008912F1201214715,"8912",0,,
OCE40,14650,OCESN008926F1001014750,"8926",0,,
OCE40,14651,OCESN008922F31031~TGA55526,"8922",0,,
OCE40,2536,OCESN008930F1001014757,"8930",0,,
OCE40,2058,OCESN008930F1301314759,"8930",0,,
OCE40,14652,OCESN008922F25025~TGA55528,"8922",0,,
OCE40,14653,OCESN008912F12012-1285754400,"8912",0,,
OCE40,14654,OCESN008912F10010-1286354401,"8912",0,,
OCE40,5530,OCESN008890F1001014685,"8890",0,,
OCE40,1360,OCESN008890F0900914684,"8890",0,,
OCE40,3915,OCESN008892F0100114686,"8892",0,,
OCE40,14655,OCESN008970F12012~TGF55546,"8970",0,,
OCE40,14656,OCESN008984F16016~TGF55559,"8984",0,,
OCE40,14657,OCESN008970F10010~TGF55548,"8970",0,,
OCE40,14658,OCESN008984F26026~TGF55561,"8984",0,,
OCE40,622,OCESN008972F1501514782,"8972",0,,
OCE40,14659,OCESN008972F1801814783,"8972",0,,
OCE40,14660,OCESN008984F1601614795,"8984",0,,
OCE40,14661,OCESN008970F1001014779,"8970",0,,
OCE40,14662,OCESN008984F2602614798,"8984",0,,
OCE40,2246,OCESN008972F1401414781,"8972",0,,
OCE40,14663,OCESN008970F1201214778,"8970",0,,
OCE40,14664,OCESN008988F13013~TGD55566,"8988",0,,
OCE40,14665,OCESN008988F10010~TGD55565,"8988",0,,
OCE40,2801,OCESN008984F2502514800,"8984",0,,
OCE40,14666,OCESN008860F2002014635,"8860",0,,
OCE40,14667,OCESN008806F0700714567,"8806",0,,
OCE40,5897,OCESN008826F0800814618,"8826",0,,
OCE40,14668,OCESN008826F0900914617,"8826",0,,
OCE40,747,OCESN008826F1001014619,"8826",0,,
OCE40,14669,OCESN008824F1401414604,"8824",0,,
OCE40,8280,OCESN008826F0600614620,"8826",0,,
OCE40,2246,OCESN008864F0700714647,"8864",0,,
OCE40,14670,OCESN008806F05005~TGF55402,"8806",0,,
OCE40,14671,OCESN008804F08008~TGF55399,"8804",0,,
OCE40,14672,OCESN008804F10010~TGF55401,"8804",0,,
OCE40,14673,OCESN008816F10010~TGF55420,"8816",0,,
OCE40,14674,OCESN008824F10010~TGF55435,"8824",0,,
OCE40,14675,OCESN008818F04004~TGF55428,"8818",0,,
OCE40,14676,OCESN008140F12012~TGF55216,"8140",0,,
OCE40,14677,OCESN008112F05005~TGF55205,"8112",0,,
OCE40,14678,OCESN008144F24024~TGF55221,"8144",0,,
OCE40,14679,OCESN008868F11011~TGF55464,"8868",0,,
OCE40,14680,OCESN008876F17017~TGF55475,"8876",0,,
OCE40,14681,OCESN008880F15015~TGF55484,"8880",0,,
OCE40,14682,OCESN008880F23023~TGF55482,"8880",0,,
OCE40,14683,OCESN008880F11011~TGF55483,"8880",0,,
OCE40,14684,OCESN008824F11011~TGF55437,"8824",0,,
OCE40,14685,OCESN008826F11011~TGF55441,"8826",0,,
OCE40,14686,OCESN008860F16016~TGF55453,"8860",0,,
OCE40,14687,OCESN008864F08008~TGF55461,"8864",0,,
OCE40,14688,OCESN008868F09009~TGF55463,"8868",0,,
OCE40,14689,OCESN008864F10010~TGF55460,"8864",0,,
OCE40,4483,OCESN008144F2602613234,"8144",0,,
OCE40,14690,OCESN008140F1001013223,"8140",0,,
OCE40,720,OCESN008126F0600613212,"8126",0,,
OCE40,14691,OCESN008112F08008~TGF55204,"8112",0,,
OCE40,14692,OCESN008144F1501513233,"8144",0,,
OCE40,6316,OCESN008126F0800813210,"8126",0,,
OCE40,14693,OCESN008876F1701714660,"8876",0,,
OCE40,14694,OCESN008864F1001014648,"8864",0,,
OCE40,2536,OCESN008876F1301314661,"8876",0,,
OCE40,14695,OCESN008868F1101114651,"8868",0,,
OCE40,14696,OCESN008868F0900914650,"8868",0,,
OCE40,14697,OCESN008864F0800814649,"8864",0,,
OCE40,1360,OCESN008872F1001014658,"8872",0,,
OCE40,1055,OCESN008860F1701714637,"8860",0,,
OCE40,14698,OCESN008860F1901914638,"8860",0,,
OCE40,2536,OCESN008884F0900914677,"8884",0,,
OCE40,3890,OCESN008884F1101114676,"8884",0,,
OCE40,14699,OCESN008880F2302314667,"8880",0,,
OCE40,2246,OCESN008876F1401414663,"8876",0,,
OCE40,14700,OCESN008876F1501514662,"8876",0,,
OCE40,14701,OCESN008880F1101114668,"8880",0,,
OCE40,14702,OCESN008860F1601614640,"8860",0,,
OCE40,14703,OCESN008880F1501514669,"8880",0,,
OCE40,4453,OCESN008122F1701713203,"8122",0,,
OCE40,4452,OCESN008122F1801813206,"8122",0,,
OCE40,334,OCESN008122F2402413205,"8122",0,,
OCE40,14704,OCESN008112F0500513190,"8112",0,,
OCE40,14705,OCESN008112F0800813189,"8112",0,,
OCE40,14706,OCESN008860F20020~TGA55450,"8860",0,,
OCE40,14707,OCESN008140F1201213224,"8140",0,,
OCE40,622,OCESN008142F1501513227,"8142",0,,
OCE40,3890,OCESN008130F0900913215,"8130",0,,
OCE40,90,OCESN008122F2502513208,"8122",0,,
OCE40,14708,OCESN008142F14014~TGD55219,"8142",0,,
OCE40,14709,OCESN008144F15015~TGA55223,"8144",0,,
OCE40,14710,OCESN008140F10010~TGD55215,"8140",0,,
OCE40,14711,OCESN008140F12012~TGA55217,"8140",0,,
OCE40,14712,OCESN008804F08008~TGA55400,"8804",0,,
OCE40,14713,OCESN008816F11011~TGA55423,"8816",0,,
OCE40,14714,OCESN008806F07007~TGA55405,"8806",0,,
OCE40,14715,OCESN008140F10010~TGA55214,"8140",0,,
OCE40,14716,OCESN008824F11011~TGA55438,"8824",0,,
OCE40,14717,OCESN008824F13013~TGA55439,"8824",0,,
OCE40,14718,OCESN008122F23023~TGA55210,"8122",0,,
OCE40,14719,OCESN008824F14014~TGA55434,"8824",0,,
OCE40,14720,OCESN008818F04004~TGA55429,"8818",0,,
OCE40,14721,OCESN008130F08008~TGD55212,"8130",0,,
OCE40,14722,OCESN008802F0900914557,"8802",0,,
OCE40,1360,OCESN008802F0700714556,"8802",0,,
OCE40,14723,OCESN008824F1101114607,"8824",0,,
OCE40,14724,OCESN008824F1301314608,"8824",0,,
OCE40,14725,OCESN008824F1001014605,"8824",0,,
OCE40,720,OCESN008816F0500514586,"8816",0,,
OCE40,14726,OCESN008816F1001014584,"8816",0,,
OCE40,14727,OCESN008818F0400414591,"8818",0,,
OCE40,14728,OCESN008816F1101114587,"8816",0,,
OCE40,14729,OCESN008804F1001014564,"8804",0,,
OCE40,14730,OCESN008806F0500514565,"8806",0,,
OCE40,2801,OCESN008144F2302313235,"8144",0,,
OCE40,747,OCESN008144F2502513232,"8144",0,,
OCE40,2536,OCESN008148F1001013239,"8148",0,,
OCE40,14731,OCESN008142F1801813228,"8142",0,,
OCE40,14732,OCESN008144F2402413230,"8144",0,,
OCE40,14733,OCESN008872F12012~TGD55472,"8872",0,,
OCE40,14734,OCESN008876F15015~TGA55476,"8876",0,,
OCE40,14735,OCESN008872F12012~TGA55473,"8872",0,,
OCE40,14736,OCESN008148F1301313240,"8148",0,,
OCE40,14737,OCESN008868F11011~TGD55465,"8868",0,,
OCE40,14738,OCESN008864F08008~TGA55462,"8864",0,,
OCE40,14739,OCESN008904F05005~TGF55506,"8904",0,,
OCE40,1961,OCESN008922F3303314741,"8922",0,,
OCE40,14740,OCESN008904F07007~TGF55507,"8904",0,,
OCE40,14741,OCESN008922F23023~TGF55532,"8922",0,,
OCE40,14742,OCESN008922F30030~TGF55530,"8922",0,,
OCE40,1360,OCESN008900F0700714699,"8900",0,,
OCE40,6301,OCESN008900F0900914698,"8900",0,,
OCE40,14743,OCESN008922F3003014745,"8922",0,,
OCE40,14744,OCESN008922F2302314747,"8922",0,,
OCE40,14745,OCESN008904F0500514705,"8904",0,,
OCE40,14746,OCESN008904F0700714706,"8904",0,,
OCE137,2604,OCESN008517F1401413895,"8517",1,,
OCE137,276,OCESN008213F1301313290,"8213",1,,
OCE137,733,OCESN008213F1501513288,"8213",1,,
OCE137,276,OCESN008509F0500513856,"8509",1,,
OCE137,451,OCESN008515F1601613886,"8515",1,,
OCE137,430,OCESN008211F0900913284,"8211",1,,
OCE137,276,OCESN008515F1701713881,"8515",1,,
OCE137,430,OCESN008513F1101113871,"8513",1,,
OCE137,1861,OCESN008473F1301313717,"8473",1,,
OCE137,8636,OCESN008473F1501513716,"8473",1,,
OCE137,2280,OCESN008477F0400413721,"8477",1,,
OCE137,622,OCESN008473F0800813715,"8473",1,,
OCE137,1998,OCESN008477F0600613724,"8477",1,,
OCE137,1688,OCESN008479F0100113728,"8479",1,,
OCE137,14747,OCESN008479F0400413727,"8479",1,,
OCE137,276,OCESN008261F1701713313,"8261",1,,
OCE137,7270,OCESN008261F1501513316,"8261",1,,
OCE137,34,OCESN008261F1601613312,"8261",1,,
OCE137,6914,OCESN008261F1401413315,"8261",1,,
OCE137,14748,OCESN008449F01001~TGF55275,"8449",1,,
OCE137,7272,OCESN008261F1901913319,"8261",1,,
OCE137,430,OCESN008261F1301313318,"8261",1,,
OCE137,6400,OCESN008261F1801813320,"8261",1,,
OCE137,14749,OCESN008433F16016~TGF55271,"8433",1,,
OCE137,7233,OCESN008261F0800813321,"8261",1,,
OCE137,14750,OCESN008417F03003~TGF55265,"8417",1,,
OCE137,718,OCESN008265F0600613323,"8265",1,,
OCE137,1688,OCESN008265F0500513324,"8265",1,,
OCE137,6323,OCESN008261F0900913317,"8261",1,,
OCE137,8463,OCESN008421F0400413665,"8421",1,,
OCE137,5269,OCESN008419F0700713661,"8419",1,,
OCE137,14751,OCESN008481F1601613742,"8481",1,,
OCE137,622,OCESN008537F1601613939,"8537",1,,
OCE137,6713,OCESN008273F0700713340,"8273",1,,
OCE137,1248,OCESN008433F1801813678,"8433",1,,
OCE137,711,OCESN008481F1501513743,"8481",1,,
OCE137,2758,OCESN008487F0100113761,"8487",1,,
OCE137,8946,OCESN008251F1701713302,"8251",1,,
OCE137,1619,OCESN008487F0400413762,"8487",1,,
OCE137,2528,OCESN008251F1301313303,"8251",1,,
OCE137,14752,OCESN008433F16016-1266654342,"8433",1,,
OCE137,14753,OCESN008421F03003-1265954340,"8421",1,,
OCE137,14754,OCESN008433F09009-1266854343,"8433",1,,
OCE137,1357,OCESN008535F1701713928,"8535",1,,
OCE137,1431,OCESN008535F1601613929,"8535",1,,
OCE137,1541,OCESN008572F1601614008,"8572",1,,
OCE137,4528,OCESN008449F0400413686,"8449",1,,
OCE137,8181,OCESN008495F0500513828,"8495",1,,
OCE137,4530,OCESN008449F0200213687,"8449",1,,
OCE137,1533,OCESN008572F1801814005,"8572",1,,
OCE137,6710,OCESN008273F1001013338,"8273",1,,
OCE137,14755,OCESN008487F03003~TGF55298,"8487",1,,
OCE137,7379,OCESN008419F0500513659,"8419",1,,
OCE137,6711,OCESN008273F1101113339,"8273",1,,
OCE137,1927,OCESN008417F0400413655,"8417",1,,
OCE137,8175,OCESN008495F1501513823,"8495",1,,
OCE137,1228,OCESN008495F1001013824,"8495",1,,
OCE137,2779,OCESN008457F1101113703,"8457",1,,
OCE137,2680,OCESN008457F1001013702,"8457",1,,
OCE137,3223,OCESN008457F0600613701,"8457",1,,
OCE137,4953,OCESN008461F1001013705,"8461",1,,
OCE137,4953,OCESN008495F1301313825,"8495",1,,
OCE137,7131,OCESN008461F0900913706,"8461",1,,
OCE137,7134,OCESN008461F1101113707,"8461",1,,
OCE137,7136,OCESN008461F0700713708,"8461",1,,
OCE137,430,OCESN008273F1201213335,"8273",1,,
OCE137,14756,OCESN008481F12012~TGF55282,"8481",1,,
OCE137,1998,OCESN008411F0200213646,"8411",1,,
OCE137,688,OCESN008403F0400413638,"8403",1,,
OCE137,14757,OCESN008483F12012~TGF55286,"8483",1,,
OCE137,2002,OCESN008403F0300313639,"8403",1,,
OCE137,14758,OCESN008483F11011~TGF55287,"8483",1,,
OCE137,2280,OCESN008401F0400413635,"8401",1,,
OCE137,14759,OCESN008453F07007~TGF55277,"8453",1,,
OCE137,7624,OCESN008267F0500513328,"8267",1,,
OCE137,7885,OCESN008413F0400413651,"8413",1,,
OCE137,7628,OCESN008267F0800813329,"8267",1,,
OCE137,14760,OCESN008411F0100113647,"8411",1,,
OCE137,13369,OCESN008413F0300313650,"8413",1,,
OCE137,7626,OCESN008267F0900913330,"8267",1,,
OCE137,131,OCESN008491F0500513787,"8491",1,,
OCE137,14761,OCESN008271F0600613332,"8271",1,,
OCE137,8094,OCESN008489F0700713777,"8489",1,,
OCE137,14762,OCESN008483F1101113746,"8483",1,,
OCE137,3160,OCESN008493F1301313805,"8493",1,,
OCE137,1228,OCESN008493F0600613806,"8493",1,,
OCE137,1688,OCESN008271F0300313333,"8271",1,,
OCE137,6516,OCESN008485F1101113749,"8485",1,,
OCE137,6519,OCESN008485F1201213748,"8485",1,,
OCE137,66,OCESN008491F0800813790,"8491",1,,
OCE137,5828,OCESN008489F0400413776,"8489",1,,
OCE137,1687,OCESN008493F1201213803,"8493",1,,
OCE137,2758,OCESN008491F0600613789,"8491",1,,
OCE137,4245,OCESN008491F1101113788,"8491",1,,
OCE137,3166,OCESN008493F1001013804,"8493",1,,
OCE137,2760,OCESN008491F1301313791,"8491",1,,
OCE137,7224,OCESN008491F1201213793,"8491",1,,
OCE137,14763,OCESN008453F0300313689,"8453",1,,
OCE137,14764,OCESN008453F0700713690,"8453",1,,
OCE137,1927,OCESN008453F0600613688,"8453",1,,
OCE137,14765,OCESN008481F12012~TGA55283,"8481",1,,
OCE137,14766,OCESN008449F0100113685,"8449",1,,
OCE137,1688,OCESN008453F0400413691,"8453",1,,
OCE137,14767,OCESN008417F03003~TGD55266,"8417",1,,
OCE137,14768,OCESN008411F01001~TGD55263,"8411",1,,
OCE137,14769,OCESN008481F16016~TGD55284,"8481",1,,
OCE137,2002,OCESN008431F0500513673,"8431",1,,
OCE137,719,OCESN008431F0900913672,"8431",1,,
OCE137,711,OCESN008431F0700713674,"8431",1,,
OCE137,14770,OCESN008485F05005~TGA55289,"8485",1,,
OCE137,14771,OCESN008483F11011~TGA55288,"8483",1,,
