,Unnamed: 0,name,address,latitude,longitude,HH_start,HH_end,confidence_index,beer_1,nHHprice_1,HHprice_1,volume_1,beer_2,nHHprice_2,HHprice_2,volume_2,beer_3,nHHprice_3,HHprice_3,volume_3,beer_4,nHHprice_4,HHprice_4,volume_4,beer_5,nHHprice_5,HHprice_5,volume_5,beer_6,nHHprice_6,HHprice_6,volume_6,beer_7,nHHprice_7,HHprice_7,volume_7,beer_8,nHHprice_8,HHprice_8,volume_8,display_name,house_number,road,neighbourhood,city_district,city,municipality,county,state,country,postcode,country_code,suburb,pharmacy,footway,residential,town,state_district,address29,pedestrian,bar,hamlet,village,cycleway,attraction,pub,post_office,restaurant,convenience,aerodrome,retail,hotel,locality,public_building,newsagent,clothes,province,estate_agent,cafe,place_of_worship,arts_centre,cinema,building,fast_food,post_box,supermarket,townhall,beauty,region,bank,parking,shoes,hairdresser,museum,industrial,clinic,commercial,alcohol,marina,theatre,memorial,artwork,castle,archaeological_site,subway_entrance,bakery,bus_stop,car,information,station,house,chalet,community_centre,bay,nightclub,courthouse,mobile_phone,hostel,optician,garden_centre,school,monument,books,travel_agency,computer,butcher,dry_cleaning,bicycle,mall,doctors,furniture,university,library,tram_stop,college,caravan_site,car_rental,stadium,sports_centre,water,path,wood,pitch,recycling,shop,address26,crematorium,car_repair,kindergarten,ferry_terminal
36,40,Amicale Des Boulistes De Milly-La-Forêt,"Chemin des Petits Saules, 91490 Milly-la-Forêt, France",48.3972271,2.4798899,0,0,0,Cheapest beer,1.5,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Chemin des Petits Saules, Milly-la-Forêt, Arrondissement d'Évry, Essonne, Île-de-France, France métropolitaine, 91490, France",,Chemin des Petits Saules,,,,Arrondissement d'Évry,Essonne,Île-de-France,France,91490,fr,,,,,,,,,,,Milly-la-Forêt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,41,Ammazza,"5 Rue Saint-Sabin, 75011 Paris, France",48.8547782,2.3716124,1630,1830,1,Cheapest beer,8.0,5.0,50,Vedett Extra IPA,9.0,5.0,50.0,Vedett Extra White,9.0,5.0,50.0,,,,,,,,,,,,,,,,,,,,,"5, Rue Saint-Sabin, Quartier de la Roquette, Paris, Île-de-France, France métropolitaine, 75011, France",5,Rue Saint-Sabin,,,Paris,Paris,Paris,Île-de-France,France,75011,fr,Quartier de la Roquette,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,42,Amor Y Pan,"Rue François Arago, 93100 Montreuil, France",48.8541963,2.4275339,0,0,0,Cheapest beer,5.0,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Rue François Arago, Bobillot, Montreuil, Bobigny, Seine-Saint-Denis, Île-de-France, France métropolitaine, 93100, France",,Rue François Arago,,,Montreuil,Bobigny,Seine-Saint-Denis,Île-de-France,France,93100,fr,Bobillot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,43,Amour,"14 Boulevard de Reuilly, 75012 Paris, France",48.838945,2.391046,0,0,1,Cheapest beer,5.0,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14, Boulevard de Reuilly, Paris 12e Arrondissement, Paris, Île-de-France, France métropolitaine, 75012, France",14,Boulevard de Reuilly,,,Paris,Paris,Paris,Île-de-France,France,75012,fr,Paris 12e Arrondissement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,45,Anbra,"Via Giuseppe Garibaldi, 49, 67100 L'Aquila, Italy",42.027699600000005,13.432965300000003,0,0,0,Cheapest beer,4.0,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Protezione Civile - Area di attesa, Via Giuseppe Garibaldi, Borgo Via Nuova, Avezzano, L'Aquila, Abruzzo, 67051, Italia",,Via Giuseppe Garibaldi,,,,,L'Aquila,Abruzzo,Italia,67051,it,Borgo Via Nuova,,,,Avezzano,,Protezione Civile - Area di attesa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,46,Anchor Tap,"20A Horselydown Ln, London SE1 2LN, Royaume-Uni",51.5034558,-0.0761861,0,0,0,Cheapest beer,2.56,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Horselydown Lane, Bermondsey Spa, Butler's Wharf, London Borough of Southwark, London, Greater London, England, SE1 2LN, United Kingdom",,Horselydown Lane,Bermondsey Spa,,London Borough of Southwark,,,England,United Kingdom,SE1 2LN,gb,,,,,,Greater London,,,,Butler's Wharf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,47,Anfield,"Seehofstrasse 7, 6004 Luzern, Schweiz",47.0543203,8.3090171,0,0,1,Cheapest beer,7.0,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Anfield - no. 1 sports pub, 7, Seehofstrasse, Altstadt, Luzern, 6004, Switzerland",7,,,,,,,Luzern,Switzerland,6004,ch,,,,,Luzern,,,Seehofstrasse,Anfield - no. 1 sports pub,,,,,,,,,,Altstadt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,48,Antares,"Calle 56 820, 1900 La Plata, Buenos Aires, Argentine",-34.922052625,-57.95000985,21,2230,0,Cheapest beer,5.0,2.5,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"820, Calle 56, Area comercial ""Calle 12"", La Plata, Partido de La Plata, Buenos Aires, 1900, Argentina",820,Calle 56,,,La Plata,,,Buenos Aires,Argentina,1900,ar,,,,,,Partido de La Plata,,,,,,,,,,,,,"Area comercial ""Calle 12""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,49,Antre De L'echoppe,"4 Rue Benjamin Crémieux, 11100 Narbonne, France",43.1824704,3.00307,0,0,0,Cheapest beer,4.0,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4, Rue Benjamin Crémieux, Bourg, Rec de Las Tinos, Narbonne, Aude, Occitanie, France métropolitaine, 11100, France",4,Rue Benjamin Crémieux,Bourg,,,Narbonne,Aude,Occitanie,France,11100,fr,,,,,Narbonne,,,,,Rec de Las Tinos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,50,Antycafe,"Sławkowska 12, 31-014 Kraków, Pologne",50.06386989999999,19.937584899999997,0,0,0,Cheapest beer,2.5,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"12, Sławkowska, Stare Miasto, Kraków, województwo małopolskie, 31-014, Polska",12,,Stare Miasto,Stare Miasto,Kraków,Kraków,Kraków,województwo małopolskie,Polska,31-014,pl,Stare Miasto,,,,,,,Sławkowska,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,51,Aperonome,"4 Boulevard de Ménilmontant, 75020 Paris, France",48.8586149,2.3898991,17,20,1,Cheapest beer,5.0,5.0,50,Brooklyn East IPA,7.5,7.5,50.0,,,,,,,,,,,,,,,,,,,,,,,,,"4, Boulevard de Ménilmontant, Quartier du Père-Lachaise, Paris, Île-de-France, France métropolitaine, 75020, France",4,Boulevard de Ménilmontant,,,Paris,Paris,Paris,Île-de-France,France,75020,fr,Quartier du Père-Lachaise,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,52,Appart' Café,"286 Rue nationale, 59800 Lille, France",50.630118599999996,3.0460123,0,0,0,Cheapest beer,4.0,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"286, Rue Nationale, Vauban-Esquermes, Vauban Esquermes, Lille, Nord, Hauts-de-France, France métropolitaine, 59800, France",286,Rue Nationale,Vauban-Esquermes,Lille,Lille,Lille,Nord,Hauts-de-France,France,59800,fr,Vauban Esquermes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,53,Apu's Restobar,"Federico Errázuriz 914, Santa Cruz, VI Región, Chili",-34.5254316,-71.37317009999998,0,0,0,Cheapest beer,3.6,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Elena Errázuriz, El Millán Pupilla, Palmilla, Provincia de Colchagua, Región del Libertador General Bernardo O'Higgins, Chile",,Elena Errázuriz,,,,,Provincia de Colchagua,Región del Libertador General Bernardo O'Higgins,Chile,,cl,,,,,,,,,,El Millán Pupilla,Palmilla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,54,Apéro Saint-Martin,"104 Quai de Jemmapes, 75010 Paris, France",48.873701000000004,2.3639544999999997,14,20,2,Meteor,7.0,5.0,50,Gallia Lager,8.0,,50.0,Gallia IPA,8.0,,50.0,Gallia Weissbier,8 ,,50,Goudale,8 ,,50,Pietra,8 ,,50,BAPBAP Originale,6 ,,33,TBD,TBD,TBD,TBD,"Apéro Saint-Martin, 104, Quai de Jemmapes, Paris 10e Arrondissement, Paris, Île-de-France, France métropolitaine, 75010, France",104,,,,Paris,Paris,Paris,Île-de-France,France,75010,fr,Paris 10e Arrondissement,,,,,,,,,,,Quai de Jemmapes,,,,Apéro Saint-Martin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,55,Apérock Café,"46 Boulevard Voltaire, 75011 Paris, France",48.863328700000004,2.3705352000000004,16,18,3,Cheapest beer,6.5,5.0,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"46, Boulevard Voltaire, Quartier Saint-Ambroise, Paris, Île-de-France, France métropolitaine, 75011, France",46,,,,Paris,Paris,Paris,Île-de-France,France,75011,fr,Quartier Saint-Ambroise,,,,,,,,,,,Boulevard Voltaire,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,56,Arc en Ciel,"160 Boulevard Voltaire, 75011 Paris, France",48.855757200000006,2.3832467999999998,15,21,10,Cheapest beer,4.0,4.0,50,Leffe Blonde,7.0,5.0,50.0,Urubu,4.0,,50.0,,,,,,,,,,,,,,,,,,,,,"160, Boulevard Voltaire, Quartier de la Roquette, Paris, Île-de-France, France métropolitaine, 75011, France",160,,,,Paris,Paris,Paris,Île-de-France,France,75011,fr,Quartier de la Roquette,,,,,,,,,,,Boulevard Voltaire,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,57,Arcadi Café,"Rue d'Arenberg 18, 1000 Bruxelles, Belgium",50.848348,4.356553626495724,0,0,2,cristal,5.5,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Hotel Hubert - Grand Place, 18, Rue d'Arenberg - Arenbergstraat, Îlot Sacré, Quartier du Centre - Centrumwijk, Bruxelles / Brussel, Ville de Bruxelles - Stad Brussel, Région de Bruxelles-Capitale - Brussels Hoofdstedelijk Gewest, 1000, België - Belgique - Belgien",18,Rue d'Arenberg - Arenbergstraat,,,Bruxelles / Brussel,,,Région de Bruxelles-Capitale - Brussels Hoofdstedelijk Gewest,België - Belgique - Belgien,1000,be,Quartier du Centre - Centrumwijk,,,,,,,,,,,,,,,,,,,Hotel Hubert - Grand Place,Îlot Sacré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,58,Archi-Bar,"13bis Rue Campagne Première, 75014 Paris, France",48.839745799999996,2.3325002,16,21,6,Cheapest beer,5.0,3.0,50,Mojito,6.5,4.0,30.0,,,,,,,,,,,,,,,,,,,,,,,,,"10, Rue Campagne Première, Quartier du Montparnasse, Paris 14e Arrondissement, Paris, Île-de-France, France métropolitaine, 75014, France",10,Rue Campagne Première,,Paris 14e Arrondissement,Paris,Paris,Paris,Île-de-France,France,75014,fr,Quartier du Montparnasse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,59,Arena Bar,"28 Rue St Denis, 75001 Paris, France",48.85994,2.3482195,16,1930,0,Kronenbourg,7.0,3.9,50,1664,,4.1,50.0,Grimbergen Blanche,,4.3,50.0,Grimbergen Blonde,,4.3 ,50,La Chouffe,,5.5 ,50,,,,,,,,,,,,,"28, Rue Saint-Denis, Quartier Les Halles, Paris, Île-de-France, France métropolitaine, 75001, France",28,,,,Paris,Paris,Paris,Île-de-France,France,75001,fr,Quartier Les Halles,,,,,,,Rue Saint-Denis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,60,Arena Cafe,"Quai Eric Tabarly, 29200 Brest, France",48.38066729999999,-4.4895959,0,0,0,Cheapest beer,5.0,,50,Kwak,,,50.0,La Chouffe,,,50.0,,,,,,,,,,,,,,,,,,,,,"Espace Bernard Giraudeau, Quai Éric Tabarly, Centre Ville, Brest, Finistère, Bretagne, France métropolitaine, 29200, France",,Quai Éric Tabarly,,,Brest,Brest,Finistère,Bretagne,France,29200,fr,Centre Ville,,,,,,,,,,,,,,,,,,,,,Espace Bernard Giraudeau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,61,Arroka,"2 Rue Gardères, 64200 Biarritz, France",43.48267625,-1.5590385360690222,0,0,0,Amstel,5.0,,50,Edelweiss Blanche,7.5,,50.0,Affligem,7.5,,50.0,,,,,,,,,,,,,,,,,,,,,"Maison de la Presse - Darrigade, 2, Rue Gardères, Biarritz, Bayonne, Pyrénées-Atlantiques, Nouvelle-Aquitaine, France métropolitaine, 64200, France",2,Rue Gardères,,,,Bayonne,Pyrénées-Atlantiques,Nouvelle-Aquitaine,France,64200,fr,,,,,Biarritz,,,,,,,,,,,,,,,,,,Maison de la Presse - Darrigade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,62,Art Bistro,"56 Rue de Clichy, 75009 Paris, France",48.880843299999995,2.3287568,16,20,2,Cheapest beer,7.5,5.0,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"56, Rue de Clichy, Quartier Saint-Georges, Paris, Île-de-France, France métropolitaine, 75009, France",56,Rue de Clichy,Quartier Saint-Georges,,Paris,Paris,Paris,Île-de-France,France,75009,fr,Quartier Saint-Georges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,63,Art Café,"37 Rue de Lappe, 75011 Paris, France",48.853387,2.3734187999999996,1730,21,0,Cheapest beer,6.0,4.0,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"37, Rue de Lappe, Quartier de la Roquette, Paris, Île-de-France, France métropolitaine, 75011, France",37,Rue de Lappe,,,Paris,Paris,Paris,Île-de-France,France,75011,fr,Quartier de la Roquette,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,64,Art Scène,"6 Rue Sigefroi, 2536 Luxembourg",49.61125490000001,6.133690440670844,0,0,1,Cheapest beer,5.0,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Luxembourg City: Old Quarters & Fortifications, Place Guillaume II, Ville Haute, Ville-Haute, Luxembourg, Canton Luxembourg, 1648, Luxembourg",,,,,Luxembourg,,Canton Luxembourg,,Luxembourg,1648,lu,Ville Haute,,,,,,Luxembourg City: Old Quarters & Fortifications,Place Guillaume II,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,65,Arthur et Juliette,"51 Rue des Morillons, 75015 Paris, France",48.8329431,2.3003167,16,18,5,Cheapest beer,9.6,5.0,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"51, Rue des Morillons, Quartier Saint-Lambert, Paris, Île-de-France, France métropolitaine, 75015, France",51,Rue des Morillons,,,Paris,Paris,Paris,Île-de-France,France,75015,fr,Quartier Saint-Lambert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,66,Arty Paris,"17 Rue Daunou, 75002 Paris, France",48.8697597,2.3308934,1730,20,1,Heineken,8.0,6.0,50,Moretti,8.0,6.0,50.0,,,,,,,,,,,,,,,,,,,,,,,,,"DLM Paris, 17, Rue Daunou, Quartier Gaillon, Paris 2e Arrondissement, Paris, Île-de-France, France métropolitaine, 75002, France",17,Rue Daunou,,Paris 2e Arrondissement,Paris,Paris,Paris,Île-de-France,France,75002,fr,Quartier Gaillon,,,,,,,,,,,,,,,,,,,,,,,DLM Paris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,67,Asilo Politico,"Via Cia degli Ordelaffi, 8, 47521 Cesena FC, Italy",44.135918700000005,12.240255099999999,0,0,0,Cheapest beer,4.0,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Rocca Malatestiana, Via Cia degli Ordelaffi, Quartiere Centro Urbano, Cesena, Unione dei comuni Valle del Savio, Forlì-Cesena, Emilia-Romagna, 47023, Italia",,,Quartiere Centro Urbano,,,Unione dei comuni Valle del Savio,,Emilia-Romagna,Italia,47023,it,Quartiere Centro Urbano,,,,Cesena,,,Via Cia degli Ordelaffi,,,,,Rocca Malatestiana,,,,,,,,,,,,Forlì-Cesena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,68,Atelier 15,"15 Boulevard Victor Hugo, 93400 Saint-Ouen, France",48.911153999999996,2.332754,1530,1830,1,Cheapest beer,5.8,4.5,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15, Boulevard Victor Hugo, Centre-Ville, Saint-Ouen-sur-Seine, Saint-Denis, Seine-Saint-Denis, Île-de-France, France métropolitaine, 93400, France",15,Boulevard Victor Hugo,Centre-Ville,,,Saint-Denis,Seine-Saint-Denis,Île-de-France,France,93400,fr,,,,,Saint-Ouen-sur-Seine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,69,Atelier 58,"58 Rue Daguerre, 75014 Paris, France",48.834999700000004,2.3270026,1530,19,5,Ancre,6.0,4.0,50,Lagunitas IPA,9.5,7.5,50.0,,,,,,,,,,,,,,,,,,,,,,,,,"Atelier 58, 58, Rue Daguerre, Quartier du Montparnasse, Paris 14e Arrondissement, Paris, Île-de-France, France métropolitaine, 75014, France",58,Rue Daguerre,,Paris 14e Arrondissement,Paris,Paris,Paris,Île-de-France,France,75014,fr,Quartier du Montparnasse,,,,,,,,,,,,,,,Atelier 58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,70,Atlantique,"16 Place Gambetta, 56000 Vannes, France",47.654081299999994,-2.7584665,0,0,0,Cheapest beer,5.0,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Place Gambetta, Le Jointo, Centre - Le Port, Vannes, Bretagne, France métropolitaine, 56000, France",,Place Gambetta,Le Jointo,,,Vannes,,Bretagne,France,56000,fr,Centre - Le Port,,,,Vannes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,71,Au Beaujolais,"167 Rue du Faubourg Poissonnière, 75009 Paris, France",48.88138729999999,2.3497189,0,0,1,Cheapest beer,5.0,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"167, Rue du Faubourg Poissonnière, Quartier de Rochechouart, Paris, Île-de-France, France métropolitaine, 75010, France",167,Rue du Faubourg Poissonnière,,,Paris,Paris,Paris,Île-de-France,France,75010,fr,Quartier de Rochechouart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,72,Au Bon Coin,"1 Quai de l'Île, 76600 Le Havre, France",49.4867286,0.1130575,0,0,0,Cheapest beer,5.0,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Quai de l'Île, Porte Océane, Saint-François, Le Havre, Seine-Maritime, Normandie, France métropolitaine, 7660, France",,Quai de l'Île,Porte Océane,,Le Havre,Le Havre,Seine-Maritime,Normandie,France,7660,fr,Saint-François,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,73,Au Bon Retour,"66 Rue des Sauveteurs, 76600 Le Havre, France",49.492067799999994,0.0971565,0,0,0,Cheapest beer,6.0,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Au bon retour, 66, Rue des Sauveteurs, Porte Océane, Les Gobelins, Le Havre, Seine-Maritime, Normandie, France métropolitaine, 76600, France",66,Rue des Sauveteurs,Porte Océane,,Le Havre,Le Havre,Seine-Maritime,Normandie,France,76600,fr,Les Gobelins,,,,,,,,Au bon retour,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,74,Au Bouillon Belge,"6 Rue Planchat, 75020 Paris, France",48.8520344,2.3993968,16,19,4,Cheapest beer,6.0,3.95,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Le Bouillon Belge, 6, Rue Planchat, Quartier du Père-Lachaise, Paris, Île-de-France, France métropolitaine, 75020, France",6,Rue Planchat,,,Paris,Paris,Paris,Île-de-France,France,75020,fr,Quartier du Père-Lachaise,,,,,,,,,,,,,Le Bouillon Belge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,75,Au Bouquet,"24 Boulevard de Bonne Nouvelle, 75010 Paris, France",48.8704167,2.3504557,0,0,0,Cheapest beer,,5.0,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"24, Boulevard de Bonne Nouvelle, Quartier de Bonne-Nouvelle, Paris 2e Arrondissement, Paris, Île-de-France, France métropolitaine, 75002, France",24,Boulevard de Bonne Nouvelle,,Paris 2e Arrondissement,Paris,Paris,Paris,Île-de-France,France,75002,fr,Quartier de Bonne-Nouvelle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,76,Au Bouquet!,"75 Avenue du Général Leclerc, 75014 Paris-14E-Arrondissement, France",48.828091799999996,2.3273627999999995,17,20,1,Cheapest beer,9.4,6.0,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"75, Avenue du Général Leclerc, Quartier du Petit-Montrouge, Paris 14e Arrondissement, Paris, Île-de-France, France métropolitaine, 75014, France",75,Avenue du Général Leclerc,,Paris 14e Arrondissement,Paris,Paris,Paris,Île-de-France,France,75014,fr,Quartier du Petit-Montrouge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,77,Au Bout Du Bar,"111 Rue Paul Vaillant Couturier, 95100 Argenteuil, France",48.9473908,2.255747,16,1830,1,Cheapest beer,6.3,4.0,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Concept Immo, Rue Paul Vaillant Couturier, Argenteuil, Val-d'Oise, Île-de-France, France métropolitaine, 95100, France",,Rue Paul Vaillant Couturier,,,,Argenteuil,Val-d'Oise,Île-de-France,France,95100,fr,,,,,Argenteuil,,,,,,,,,,,,,,,,,,,,,Concept Immo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,78,Au Bout Du Monde 2.0,"1 Rue Haute Cité, 87000 Limoges, France",45.82938060000001,1.2656355,17,19,1,Cheapest beer,5.6,5.0,50,Budweiser,5.7,5.0,50.0,Hoegaarden Wit-Blanche,7.1,6.5,50.0,Delirium Tremens,8 ,,50,Leffe Blonde,7.5 ,,50,Desperados,5 ,,33,Corona,5 ,,33,TBD,TBD,TBD,TBD,"Au bout du monde, 1, Rue Haute-Cité, La Cité, Les Portes Ferrées, Limoges, Haute-Vienne, Nouvelle-Aquitaine, France métropolitaine, 87000, France",1,,La Cité,,Limoges,Limoges,Haute-Vienne,Nouvelle-Aquitaine,France,87000,fr,Les Portes Ferrées,,,,,,,Rue Haute-Cité,Au bout du monde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,79,Au Bout Là-Bas,"109 Quai Henri IV, 76200 Dieppe, France",49.9286066,1.0818583000000002,0,0,0,Cheapest beer,6.5,,50,Guinness,7.5,,50.0,,,,,,,,,,,,,,,,,,,,,,,,,"Cactus, 71, Quai Henri IV, Dieppe, Seine-Maritime, Normandie, France métropolitaine, 76200, France",71,Quai Henri IV,,,,Dieppe,Seine-Maritime,Normandie,France,76200,fr,,,,,Dieppe,,,,,,,,,,,,,,,,,,,,,,Cactus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
