name;address;HH_start;HH_end;confidence_index;beers
Au Fût Et À Mesure;5 Rue du Faisan, 59800 Lille, France;0;0;0;{'Cheapest beer': {'HHprice': '5 €', 'volume': '50'}}
Au Fût Et À Mesure;7 Rue de Chativesle, 51100 Reims, France;0;0;0;{'Cheapest beer': {'nHHprice': '5 €', 'volume': '50'}, 'Cuvée des Trolls': {'volume': '50'}, 'Kasteel Rouge': {'volume': '50'}}
Au Fût Et À Mesure;2 Rue Boirot, 63000 Clermont-Ferrand, France;16;19;2;{'Cheapest beer': {'HHprice': '5.8 €', 'nHHprice': '7.8 €', 'volume': '50'}}
Kiefergass;25 Rue des Tonneliers, 67000 Strasbourg, France;16;19;0;{'Cheapest beer': {'HHprice': '3.5 €', 'nHHprice': '5.5 €', 'volume': '50'}}
Au Fût Et À Mesure;2 Rue d'Hauteville, 75010 Paris-10E-Arrondissement, France;0;0;0;{'Cheapest beer': {'nHHprice': '6 €', 'volume': '50'}, 'BAPBAP Originale': {'volume': '50'}, 'Cuvée des Trolls': {'volume': '50'}, 'Kasteel Rouge': {'volume': '50'}, 'Kwak': {'volume': '50'}, 'Triple Karmeliet': {'volume': '50'}, 'Maredsous Blonde': {'volume': '50'}}
Au Fût Et À Mesure;10 Rue Pierre Hardie, 57000 Metz, France;16;19;1;{'Cheapest beer': {'HHprice': '4 €', 'nHHprice': '5 €', 'volume': '50'}, 'Vedett Extra Blond': {'nHHprice': '5 €', 'volume': '50'}, 'Maredsous Blonde': {'nHHprice': '6.4 €', 'volume': '50'}, 'La Chouffe': {'nHHprice': '3.9 €', 'volume': '25'}, 'Triple Karmeliet': {'nHHprice': '4.1 €', 'volume': '25'}, 'Cuvée des Trolls': {'nHHprice': '3.9 €', 'volume': '25'}, 'Brewdog Punk IPA': {'nHHprice': '4.2 €', 'volume': '25'}, 'others': 'TBD'}
Au Fût Et À Mesure;31 Rue Bernadotte, 64000 Pau, France;16;19;0;{'Cheapest beer': {'HHprice': '5 €', 'nHHprice': '7 €', 'volume': '50'}}
Au Garage À Vélos;19 Rue Gérando, 75009 Paris, France;17;20;14;{'Jupiler': {'HHprice': '5 €', 'nHHprice': '6.5 €', 'volume': '50'}, 'tripel karmeliet': {'HHprice': '6.5 €', 'nHHprice': '7.5 €', 'volume': '50'}, 'Kwak': {'HHprice': '6.5 €', 'nHHprice': '7.5 €', 'volume': '50'}, 'Hoegaarden Wit-Blanche': {'HHprice': '6.5 €', 'nHHprice': '7.5 €', 'volume': '50'}, 'Goose ipa': {'HHprice': '6.5 €', 'nHHprice': '7.5 €', 'volume': '50'}, 'Camden pale': {'HHprice': '6.5 €', 'nHHprice': '7.5 €', 'volume': '50'}, 'Desperados': {'HHprice': '6 €', 'nHHprice': '6 €', 'volume': '33'}, 'Corona': {'HHprice': '6 €', 'nHHprice': '6 €', 'volume': '33'}}
Au Grand Turenne;29 Boulevard du Temple, 75011 Paris, France;14;1;0;{'Kronenbourg': {'HHprice': '5 €', 'nHHprice': '5 €', 'volume': '50'}, '1664': {'nHHprice': '8 €', 'volume': '50'}}
Au Jour j;29 Rue Jean-Pierre Timbaud, 75011 Paris, France;0;0;0;{'Cheapest beer': {'nHHprice': '5 €', 'volume': '50'}}
Au Metro;19 Rue de Malte, 75011 Paris-11E-Arrondissement, France;17;1930;10;{'Cheapest beer': {'HHprice': '3 €', 'nHHprice': '7.9 €', 'volume': '50'}}
Au Métro;39 Rue de Lancry, 75010 Paris, France;0;0;1;{'Kronenbourg': {'HHprice': '4 €', 'volume': '50'}, '1664': {'HHprice': '6 €', 'volume': '50'}, 'Grimbergen Blonde': {'HHprice': '6 €', 'volume': '50'}}
Au Métro 14;66 Rue Raymond Losserand, 75014 Paris, France;16;19;3;{'Cheapest beer': {'HHprice': '4.8 €', 'nHHprice': '7 €', 'volume': '50'}, 'Licorne': {'HHprice': '4.8 €', 'volume': '50'}}
Au Nouveau Monde;2 Rue des Boucheries, 33000 Bordeaux, France;1630;1830;2;{'Cheapest beer': {'HHprice': '6 €', 'nHHprice': '6.5 €', 'volume': '50'}}
Au P'Tit Clin D'Oeil;92 Boulevard Diderot, 75012 Paris, France;16;22;12;{'1664': {'HHprice': '3.5 €', 'nHHprice': '5 €', 'volume': '50'}, 'La Chouffe': {'HHprice': '5.5 €', 'nHHprice': '7 €', 'volume': '50'}, 'Vedett Extra IPA': {'HHprice': '7 €', 'nHHprice': '9 €', 'volume': '50'}, 'Vedett Extra White': {'HHprice': '5 €', 'nHHprice': '6.5 €', 'volume': '50'}, 'Chimay Rouge': {'HHprice': '6.5 €', 'nHHprice': '8 €', 'volume': '50'}}
Au P'Tit Douai;38 Rue de Douai, 75009 Paris, France;16;19;0;{'Cheapest beer': {'HHprice': '4.8 €', 'nHHprice': '7.2 €', 'volume': '50'}}
Au Paon D'or;5 Rue de l'Hôpital Militaire, 59800 Lille, France;1430;1730;1;{'Cheapest beer': {'HHprice': '5.5 €', 'nHHprice': '5.5 €', 'volume': '50'}}
Au Passage Des Artistes;23 Rue des cinq Diamants, 75013 Paris, France;16;20;13;{'Stella Artois': {'HHprice': '4 €', 'nHHprice': '5 €', 'volume': '50'}, 'Pietra': {'HHprice': '4.5 €', 'nHHprice': '7 €', 'volume': '50'}, 'La Chouffe': {'HHprice': '4.5 €', 'nHHprice': '7 €', 'volume': '50'}, 'Chimay Triple': {'HHprice': '4.5 €', 'nHHprice': '7 €', 'volume': '50'}, 'blanche ': {'HHprice': '4.5 €', 'nHHprice': '7 €', 'volume': '50'}}
Au Petit Bistrot D'Auteuil;8 Rue Verderet, 75016 Paris, France;0;0;1;{'Cheapest beer': {'HHprice': '5 €', 'volume': '50'}}
Au Petit Moulin Le Molino;17 Rue Tholozé;0;0;1;{'Cheapest beer': {'nHHprice': '8 €', 'volume': '50'}}
Au Pied Dans L'eau;623 Chemin de la Plage, 69270 Rochetaillée-sur-Saône, France;0;0;0;{'Cheapest beer': {'nHHprice': '5.5 €', 'volume': '50'}}
Au Pied De Fouet;1 Rue de Birague, 75004 Paris-4E-Arrondissement, France;15;21;3;{'Thor Pilsner': {'HHprice': '3.5 €', 'volume': '50'}, 'Pelforth': {'HHprice': '5 €', 'nHHprice': '7 €', 'volume': '50'}, 'La Chouffe': {'HHprice': '6 €', 'nHHprice': '10 €', 'volume': '50'}, 'Affligem': {'HHprice': '6 €', 'nHHprice': '9 €', 'volume': '50'}}
Au Pti'7;36 Rue de la Thibaudière, 69007 Lyon, France;0;0;0;{'Primus': {'nHHprice': '2.5 €', 'volume': '25'}, 'La Castor': {'nHHprice': '4 €', 'volume': '25'}}
Au Père Rousseau;10 Rue Caulaincourt, 75018 Paris-18E-Arrondissement, France;15;23;9;{'Cheapest beer': {'HHprice': '4 €', 'nHHprice': '4 €', 'volume': '50'}}
Au QG;Place de la République, 78300 Poissy, France;17;19;2;{'Cheapest beer': {'HHprice': '3.8 €', 'nHHprice': '7.6 €', 'volume': '50'}}
Au Rendez Vous Des Amis;135 Rue du Théâtre, 75015 Paris, France;0;0;0;{'Kronenbourg': {'nHHprice': '5.6 €', 'volume': '50'}, '1664': {'nHHprice': '6.2 €', 'volume': '50'}, 'Heineken': {'nHHprice': '4 €', 'volume': '33'}}
Au Rendez-Vous Des Amis;1 Rue Saint-Alexandre, 69005 Lyon, France;0;0;1;{'Cheapest beer': {'nHHprice': '5 €', 'volume': '50'}}
Au Rendez-vous Des Amis;10 Avenue du Père Lachaise, 75020 Paris, France;0;0;0;{'Cheapest beer': {'HHprice': '4 €', 'volume': '50'}}
Au Rêve;89 Rue Caulaincourt, 75018 Paris, France;16;19;0;{'Cheapest beer': {'HHprice': '5 €', 'nHHprice': '7 €', 'volume': '50'}}
Au Rêve;10 Place du Marché Chartrons, 33000 Bordeaux, France;16;20;1;{'Cheapest beer': {'HHprice': '4 €', 'nHHprice': '5.5 €', 'volume': '50'}, 'Pelforth': {'HHprice': '4 €', 'volume': '50'}, 'Edelweiss Blanche': {'HHprice': '5 €', 'volume': '50'}, 'Sol': {'HHprice': '4 €', 'volume': ''}}
Au Rêve Chartrons;10 Place du Marché Chartrons, 33000 Bordeaux, France;0;0;1;{'Cheapest beer': {'HHprice': '4 €', 'volume': '50'}, 'Edelweiss Blanche': {'HHprice': '5 €', 'volume': '50'}}
Au Soleil;Rue du Marché au Charbon 86, 1000 Bruxelles, Belgium;0;0;3;{'Cheapest beer': {'nHHprice': '3.6 €', 'volume': '50'}}
Au Soleil D'Austerlitz;18 Boulevard de l'Hôpital, 75005 Paris, France;0;0;0;{'Cheapest beer': {'HHprice': '5 €', 'volume': '50'}}
Au Soleil D'Or;10 Rue de la Boulangerie, 93200 Saint-Denis, France;0;0;1;{'Cheapest beer': {'nHHprice': '6 €', 'volume': '50'}}
Au Soleil De La Butte;32 Rue Muller, 75018 Paris, France;17;22;0;{'Cheapest beer': {'HHprice': '6 €', 'nHHprice': '6 €', 'volume': '50'}, '1664': {'nHHprice': '8 €', 'volume': '50'}, 'Kronenbourg': {'nHHprice': '8 €', 'volume': '50'}}
Au Tahiti;237 Rue de Cassel, 59299 Boeschepe, France;0;0;0;{'Cheapest beer': {'nHHprice': '1.5 €', 'volume': '50'}}
Au Temps Des Rois;3 Place Plumereau, 37000 Tours, France;0;0;0;{'Kronenbourg': {'nHHprice': '5 €', 'volume': '50'}}
Au Tire Bouchon;29 Rue du Général de Gaulle, 68340 Riquewihr, France;0;0;1;{'Cheapest beer': {'nHHprice': '5.3 €', 'volume': '50'}}
Au Torboyo;5 Rue de Chativesle, 51100 Reims, France;17;19;3;{'Kronenbourg Tigre Bock': {'HHprice': '3.5 €', 'nHHprice': '5.5 €', 'volume': '50'}, 'La Chouffe': {'nHHprice': '8 €', 'volume': '50'}}
Au Val De Loire;176 Rue Saint-Maur, 75011 Paris, France;17;20;1;{'Cheapest beer': {'HHprice': '5 €', 'nHHprice': '5 €', 'volume': '50'}}
Au Vieux Saint-Sauveur;19 Place Saint-Sauveur, 22100 Dinan, France;0;0;2;{'Amstel': {'nHHprice': '4.8 €', 'volume': '50'}, 'Leffe Ruby': {'nHHprice': '6.3 €', 'volume': '50'}, 'Leffe Blonde': {'nHHprice': '6.1 €', 'volume': '50'}, 'Triple Karmeliet': {'nHHprice': '8.5 €', 'volume': '50'}, 'Kilkenny': {'nHHprice': '6.3 €', 'volume': '50'}, 'Licorne': {'nHHprice': '6.1 €', 'volume': '50'}, 'Hoegaarden Wit-Blanche': {'nHHprice': '6.1 €', 'volume': '50'}}
Au géo;2 Rue Jonquoy, 75014 Paris, France;0;0;0;{'Cheapest beer': {'nHHprice': '6 €', 'volume': '50'}}
Au loup;Place du Marché aux Fleurs, 34000 Montpellier, France;17;20;1;{'Cheapest beer': {'HHprice': '3.9 €', 'nHHprice': '5.8 €', 'volume': '50'}}
Au table du Père lachaise;44 Boulevard de Ménilmontant, 75020 Paris, France;0;0;0;{'Cheapest beer': {'nHHprice': '4.5 €', 'volume': '50'}}
Auberge De Jeunesse Yves Robert;20 Espl. Nathalie Sarraute, 75018 Paris-18E-Arrondissement, France;0;0;3;{'Cheapest beer': {'nHHprice': '4 €', 'volume': '50'}}
Auberge Du Braconnier;1 Rue Abbé Chevalier, 72300 Notre-Dame-du-Pé, France;0;0;0;{'Cheapest beer': {'nHHprice': '5.6 €', 'volume': '50'}}
Auberge Du Télé;Route des Moranches, 74170 Les Contamines-Montjoie, France;0;0;0;{'Cheapest beer': {'nHHprice': '5.5 €', 'volume': '50'}}
Auberge Flora;44 Boulevard Richard Lenoir, 75011 Paris, France;15;19;2;{'Cheapest beer': {'HHprice': '4 €', 'nHHprice': '7.2 €', 'volume': '50'}, 'Volcelest': {'HHprice': '5 €', 'volume': '50'}, 'Conrad': {'HHprice': '4 €', 'volume': '50'}}
Auberge Saint Augustin;49 Rue de Laborde, 75008 Paris, France;16;2230;17;{'Cheapest beer': {'HHprice': '4.5 €', 'nHHprice': '7 €', 'volume': '50'}}
Auberge Saint-Pierre;Grande Rue, 50170 Le Mont-Saint-Michel, France;0;0;0;{'Heineken': {'nHHprice': '8 €', 'volume': '50'}}
Auberge des Artistes;132 Boulevard de Ménilmontant, 75020 Paris, France;15;30;3;{'Cheapest beer': {'HHprice': '3.5 €', 'nHHprice': '4.5 €', 'volume': '50'}, 'Triple Karmeliet': {'HHprice': '6 €', 'nHHprice': '6.8 €', 'volume': '50'}}
Auprès De Ma Blonde;Rue Charles Lindbergh, 35150 Janzé, France;0;0;0;{'Cheapest beer': {'nHHprice': '6 €', 'volume': '50'}}
Auróra;Budapest, Auróra u., Hongrie;0;0;0;{'Cheapest beer': {'nHHprice': '1.3 €', 'volume': '50'}}
Auróra;Budapest, Auróra u. 9, 1084 Hongrie;0;0;0;{'Cheapest beer': {'nHHprice': '1.3 €', 'volume': '50'}}
Austerlitz K'Fé;6 Boulevard de l'Hôpital, 75005 Paris, France;17;20;1;{'Cheapest beer': {'HHprice': '5 €', 'nHHprice': '7 €', 'volume': '50'}}
Australian Café;20 Quai des Antilles, 44200 Nantes, France;0;0;0;{'Cheapest beer': {'nHHprice': '5.5 €', 'volume': '50'}}
Authentik;Rue Balard, 75015 Paris, France;0;0;0;{'Cheapest beer': {'HHprice': '5 €', 'volume': '50'}}
Autour Du Moulin;88 Rue Lepic, 75018 Paris, France;16;19;1;{'Cheapest beer': {'HHprice': '5.5 €', 'nHHprice': '6 €', 'volume': '50'}, 'Grolsch': {'HHprice': '6 €', 'volume': '50'}, 'Delirium Tremens': {'HHprice': '6.5 €', 'volume': '50'}, 'Licher Weizen': {'HHprice': '6.5 €', 'volume': '50'}}
Aux 2 Avenues Chez Toufik;79 Avenue Gallieni, 93170 Bagnolet, France;0;0;2;{'Amstel': {'nHHprice': '5 €', 'volume': '50'}, 'Grimbergen Blonde': {'nHHprice': '7 €', 'volume': '50'}, 'Diverses bonnes bières bouteilles': {'nHHprice': '5 €', 'volume': '33'}}
Aux 2 academies;15 Rue Bonaparte;0;0;0;{'Cheapest beer': {'HHprice': '5 €', 'volume': '50'}}
Aux Chiffons;90 Rue Marcadet, 75018 Paris, France;0;0;1;{'Cheapest beer': {'nHHprice': '4.5 €', 'volume': '50'}}
Aux Douzes Apotres;5 Rue Mercière, 67000 Strasbourg, France;16;19;1;{'Cheapest beer': {'HHprice': '4 €', 'nHHprice': '5.5 €', 'volume': '50'}}
Aux Edelweiss;85 Avenue Gambetta, 75020 Paris, France;1730;20;0;{'Cheapest beer': {'HHprice': '4 €', 'nHHprice': '5.8 €', 'volume': '50'}}
Aux Folies;8 Rue de Belleville, 75020 Paris, France;0;0;10;{'Cheapest beer': {'nHHprice': '4 €', 'volume': '50'}}
Aux Loups Des Mers;33 Quai du Grand Port, 29100 Douarnenez, France;0;0;1;{'Cheapest beer': {'nHHprice': '5 €', 'volume': '50'}}
Aux Marsouins;50 Boulevard de Port-Royal, 75005 Paris, France;15;1;7;{'Cheapest beer': {'HHprice': '4 €', 'nHHprice': '4 €', 'volume': '50'}, 'La Chouffe': {'HHprice': '6 €', 'nHHprice': '7 €', 'volume': '50'}, 'Stella Artois': {'HHprice': '4 €', 'volume': '50'}}
Aux Ours;236 Rue des Pyrénées, 75020 Paris, France;16;20;5;{'Cheapest beer': {'HHprice': '4 €', 'nHHprice': '5 €', 'volume': '50'}, 'Affligem': {'HHprice': '5 €', 'nHHprice': '7 €', 'volume': '50'}}
Aux Paraiges;27 Rue du Change, 57000 Metz, France;1730;20;1;{'Cheapest beer': {'HHprice': '2.5 €', 'nHHprice': '4 €', 'volume': '50'}}
Aux Petits Joueurs;59 Rue de Mouzaïa, 75019 Paris, France;0;0;0;{'Cheapest beer': {'HHprice': '5 €', 'volume': '50'}}
Aux Petits Tonneaux;13 Rue du Faubourg du Temple, 75010 Paris, France;0;0;5;{'Heineken': {'HHprice': '5 €', 'volume': '50'}, 'Leffe Blonde': {'HHprice': '5 €', 'volume': '50'}, 'Edelweiss Blanche': {'HHprice': '5 €', 'volume': '50'}, 'Amstel': {'HHprice': '5 €', 'volume': '50'}, 'La Chouffe': {'nHHprice': '8.5 €', 'volume': '50'}}
Aux Ptits Oignons;Zone Dombriand, 22100 Taden, France;0;0;1;{'Campus': {'nHHprice': '5.2 €', 'volume': '50'}}
Aux Rattrapages;14 Rue des Fossés Saint-Bernard, 75005 Paris, France;0;0;10;{'Cheapest beer': {'nHHprice': '3 €', 'volume': '50'}, 'La Chouffe': {'nHHprice': '6 €', 'volume': '50'}, 'Delirium Tremens': {'nHHprice': '5 €', 'volume': '50'}}
Aux Rigolos;180 Avenue de Clichy, 75017 Paris, France;16;23;1;{'Cheapest beer': {'HHprice': '4 €', 'nHHprice': '5 €', 'volume': '50'}}
Aux Tonneaux Des Halles;28 Rue Montorgueil, 75001 Paris, France;14;22;3;{'Cheapest beer': {'HHprice': '4 €', 'nHHprice': '6 €', 'volume': '50'}, 'Tono': {'HHprice': '4 €', 'volume': '50'}, 'La Chouffe': {'HHprice': '6.5 €', 'volume': '50'}, 'Asahi': {'HHprice': '5 €', 'volume': '50'}, 'Perohi': {'HHprice': '5 €', 'volume': '50'}, 'Saint Stephanus': {'HHprice': '7 €', 'volume': '50'}}
Aux Trois Maillets;67 Rue St Denis, 75001 Paris, France;13;23;6;{'Heineken': {'HHprice': '6 €', 'nHHprice': '8 €', 'volume': '50'}, 'Delirium Tremens': {'HHprice': '7 €', 'volume': '50'}, 'La Chouffe': {'HHprice': '7 €', 'volume': '50'}, 'Cuvée des Trolls': {'HHprice': '7 €', 'volume': '50'}, 'Chimay Rouge': {'HHprice': '7 €', 'volume': '50'}, 'Affligem': {'HHprice': '7 €', 'volume': '50'}, 'Kwak': {'HHprice': '7.5 €', 'volume': '50'}, 'others': 'TBD'}
AveK;21 Rue Saint-Sauveur, 75002 Paris-2E-Arrondissement, France;0;0;2;{'Cheapest beer': {'nHHprice': '5 €', 'volume': '50'}}
Avec Ma Blonde;69 Rue Damrémont, 75018 Paris, France;16;19;0;{'Orgemont': {'HHprice': '5.5 €', 'nHHprice': '7 €', 'volume': '50'}}
Avis de TEMPÊTE;81 Rue de Rochechouart, 75009 Paris, France;0;0;0;{'BAPBAP Originale': {'nHHprice': '6 €', 'volume': '50'}}
Ay Mi Madre;Calle de la Palma, 41, 28004 Madrid, España;0;0;1;{'Cheapest beer': {'nHHprice': '1.5 €', 'volume': '50'}}
Ayer's Boat;21 Quai Victor Augagneur, 69003 Lyon, France;16;19;1;{'Cheapest beer': {'HHprice': '3 €', 'nHHprice': '5 €', 'volume': '50'}}
Azur Bar;84 Rue Saint-Dizier, 54000 Nancy, France;0;0;1;{'Cheapest beer': {'nHHprice': '2 €', 'volume': '50'}}
Bar Adrian;Carrer Mallorca, 08830 Sant Boi de Llobregat, Barcelona, España;0;0;1;{'Cheapest beer': {'nHHprice': '1.5 €', 'volume': '50'}}
Bar Athic;6 Place de l'Étoile, 67210 Obernai, France;0;0;1;{'Cheapest beer': {'nHHprice': '5.6 €', 'volume': '50'}}
Bar Au Vingt;20 Rue Pannecau, 64100 Bayonne, France;18;20;0;{'Cheapest beer': {'HHprice': '4 €', 'nHHprice': '5 €', 'volume': '50'}}
Café Aventura;21 Rue Saint-Lazare, 75009 Paris, France;0;0;0;{'Cheapest beer': {'HHprice': '4 €', 'volume': '50'}}
L Autan;58 Boulevard d'Arcole, 31000 Toulouse, France;0;0;1;{'Paulaner': {'nHHprice': '5 €', 'volume': '50'}}
L'APOLLO Montparnasse;106 Boulevard du Montparnasse, 75014 Paris, France;16;19;1;{'Warsteiner': {'HHprice': '6 €', 'nHHprice': '8 €', 'volume': '50'}, 'Grimbergen Ambrée': {'HHprice': '6 €', 'nHHprice': '8 €', 'volume': '50'}}
L'Abri Côtier;24 Boulevard Albert 1er, 76600 Le Havre, France;0;0;1;{'Cheapest beer': {'nHHprice': '5.5 €', 'volume': '50'}}
L'Abribus;56 Rue de Bagnolet, 75020 Paris, France;16;20;5;{'Cheapest beer': {'HHprice': '3.5 €', 'nHHprice': '3.5 €', 'volume': '50'}, 'La Chouffe': {'HHprice': '5 €', 'volume': '50'}}
L'Absence;6 Quai François Mitterrand, 44200 Nantes, France;0;0;0;{'Cheapest beer': {'nHHprice': '3.5 €', 'volume': '50'}}
L'Adada;15 Rue du Maine, 75014 Paris, France;16;19;11;{'Kronenbourg': {'HHprice': '4 €', 'nHHprice': '5.5 €', 'volume': '50'}, 'Grimbergen Blonde': {'HHprice': '6 €', 'nHHprice': '7 €', 'volume': '50'}, 'Guinness': {'HHprice': '6 €', 'nHHprice': '7 €', 'volume': '50'}, 'Carlsberg': {'HHprice': '6 €', 'nHHprice': '7 €', 'volume': '50'}, 'Grimbergen Blanche': {'HHprice': '6 €', 'nHHprice': '7 €', 'volume': '50'}, 'Grimbergen Rouge': {'HHprice': '6 €', 'nHHprice': '7 €', 'volume': '50'}}
L'Adresse;2 Rue Hervet, 92500 Rueil-Malmaison, France;17;20;3;{'Cheapest beer': {'HHprice': '4 €', 'nHHprice': '7.3 €', 'volume': '50'}}
L'Affiche;49 Rue le Marois, 75016 Paris, France;15;23;2;{'Cheapest beer': {'HHprice': '6 €', 'nHHprice': '7.5 €', 'volume': '50'}, 'Affligem': {'nHHprice': '8.2 €', 'volume': '50'}, 'Mort Subite Blanche': {'nHHprice': '8.1 €', 'volume': '50'}, 'Ciney Blonde': {'nHHprice': '8.1 €', 'volume': '50'}, 'Lagunitas IPA': {'nHHprice': '8.5 €', 'volume': '50'}}
L'After;3 Rue de la Gaité, 75014 Paris, France;14;21;9;{'Cheapest beer': {'HHprice': '5.5 €', 'nHHprice': '6.2 €', 'volume': '50'}, 'Delirium Tremens': {'HHprice': '6 €', 'nHHprice': '6.5 €', 'volume': '50'}, 'Triple Karmeliet': {'HHprice': '6.5 €', 'nHHprice': '7.5 €', 'volume': '50'}, 'Kwak': {'HHprice': '6.5 €', 'nHHprice': '7.5 €', 'volume': '50'}, 'Blanche Des Neiges': {'HHprice': '6 €', 'nHHprice': '7 €', 'volume': '50'}, 'Brewdog Punk IPA': {'HHprice': '6.5 €', 'nHHprice': '7.5 €', 'volume': '50'}, 'Leffe Blonde': {'volume': '50'}}
L'Age D'Or;26 Rue du Dr Magnan, 75013 Paris-13E-Arrondissement, France;16;19;2;{'Cheapest beer': {'HHprice': '4 €', 'nHHprice': '6 €', 'volume': '50'}}
L'Akroche;8 Rue Mgr Lavarenne, 69005 Lyon, France;0;0;0;{'Cheapest beer': {'HHprice': '3.8 €', 'volume': '50'}}
L'Alambic;Rue du Moulin aux Moines, 72650 La Chapelle-Saint-Aubin, France;0;0;0;{'Cheapest beer': {'nHHprice': '3.5 €', 'volume': '50'}}
L'Alexandra;106 Rue du Commerce, 37000 Tours, France;0;0;6;{'Cheapest beer': {'nHHprice': '3.5 €', 'volume': '50'}}
L'Alibi;11 Rue Lapeyrere, 75018 Paris-18E-Arrondissement, France;0;0;2;{'Kobus Pilsner': {'nHHprice': '5 €', 'volume': '50'}, 'La Chouffe': {'nHHprice': '7 €', 'volume': '50'}, 'Kasteel Brune': {'nHHprice': '7 €', 'volume': '50'}, 'Brunehaut Blonde': {'nHHprice': '7 €', 'volume': '50'}}
L'Almanach Bistrot;53 Rue de la République, 31300 Toulouse, France;0;0;0;{'Cheapest beer': {'HHprice': '2.7 €', 'volume': '50'}}
L'Almodobar;38 Rue du Sentier, 75002 Paris, France;17;20;0;{'Cheapest beer': {'HHprice': '5 €', 'nHHprice': '6 €', 'volume': '50'}}
L'Alsacien;6 Rue Saint-Bon, 75004 Paris, France;0;0;0;{'Fischer Tradition': {'nHHprice': '6 €', 'volume': '50'}, 'Fischer ambrée': {'nHHprice': '8 €', 'volume': '50'}}
L'Altercafé;21 Quai des Antilles, 44200 Nantes, France;0;0;1;{'Cheapest beer': {'nHHprice': '6 €', 'volume': '50'}}
L'Alternateur;Place Denfert Rochereau, 79000 Niort, France;17;19;0;{'Cheapest beer': {'HHprice': '2.5 €', 'nHHprice': '5 €', 'volume': '50'}}
L'Alternative;1 Rue du 27 Juin;16;1730;1;{'Cheapest beer': {'HHprice': '3 €', 'nHHprice': '6 €', 'volume': '50'}}
L'Amadeus;54 Bis Avenue Mozart, 75016 Paris, France;0;0;0;{'1664': {'HHprice': '7 €', 'volume': '50'}, 'Grimbergen Blonde': {'HHprice': '8.5 €', 'volume': '50'}, 'Grimbergen Blanche': {'HHprice': '8.5 €', 'volume': '50'}, 'Brooklyn Lager': {'HHprice': '8.8 €', 'volume': '50'}}
L'Annexe;47 Avenue François Devosge, 70100 Gray, France;0;0;0;{'Cheapest beer': {'nHHprice': '4 €', 'volume': '50'}}
L'Annexe;74 Rue de Metz, 62520 Le Touquet-Paris-Plage, France;0;0;0;{'Heineken': {'nHHprice': '6.8 €', 'volume': '50'}, 'Affligem': {'nHHprice': '7.2 €', 'volume': '50'}, 'Edelweiss Blanche': {'nHHprice': '7.6 €', 'volume': '50'}, 'Pelforth Brune': {'nHHprice': '4.6 €', 'volume': '33'}, 'Desperados': {'nHHprice': '4.9 €', 'volume': '33'}, 'Mort Subite Blanche': {'nHHprice': '4.9 €', 'volume': '33'}, 'Lagunitas IPA': {'nHHprice': '4.9 €', 'volume': '33'}, 'Hapkin': {'nHHprice': '4.9 €', 'volume': '33'}}
L'Antidote;45 Rue Descartes, 75005 Paris, France;16;20;6;{'Cheapest beer': {'HHprice': '3.5 €', 'nHHprice': '5 €', 'volume': '50'}}
L'Antidote;108 Rue Saint-Georges;0;0;0;{'Cheapest beer': {'nHHprice': '5 €', 'volume': '50'}}
L'Antisèche;130 Rue Oberkampf, 75011 Paris, France;1630;2030;4;{'Cheapest beer': {'HHprice': '3.5 €', 'nHHprice': '5 €', 'volume': '50'}, 'La Chouffe': {'HHprice': '6 €', 'nHHprice': '7 €', 'volume': '50'}, 'Coq Hardi': {'nHHprice': '7 €', 'volume': '50'}, 'Leffe Blonde': {'HHprice': '5 €', 'nHHprice': '7 €', 'volume': '50'}}
L'Antisèche;17 Rue Salomon Reinach, 69007 Lyon, France;16;19;0;{'Primus': {'HHprice': '3.5 €', 'nHHprice': '5 €', 'volume': '50'}}
L'Antre II Mondes;21 Rue d'Ahuy, 21000 Dijon, France;16;18;0;{'Cheapest beer': {'HHprice': '4 €', 'nHHprice': '5.8 €', 'volume': '50'}}
L'Antrechoc;75 Bis Quai de la Pie, 94100 Saint-Maur-des-Fossés, France;0;0;1;{'Pelforth': {'nHHprice': '2.9 €', 'volume': '25'}, 'Affligem': {'nHHprice': '7 €', 'volume': '50'}, 'Adelscott': {'nHHprice': '6 €', 'volume': '33'}, 'Desperados': {'nHHprice': '6 €', 'volume': '33'}, 'super bock': {'nHHprice': '3 €', 'volume': '25'}, 'others': 'TBD'}
L'Apostrophe;23 Rue de la Grange aux Belles, 75010 Paris, France;0;0;0;{'Cheapest beer': {'nHHprice': '5 €', 'volume': '50'}}
